User0;27.916080652153774
User0;45.04557282866848
User0;71.3222754732375
User0;76.22584775243956
User0;103.23754021067421
User0;111.10184583256402
User0;211.9178461486614
User0;246.74810888114075
User0;254.30717355232696
User0;275.46226223247487
User0;307.42017434700523
User0;312.97931952942434
User0;361.69131668670207
User0;372.42906076051463
User0;400.3550839527376
User0;414.1521631363031
User0;508.65491928927327
User0;509.7827975490468
User0;525.5127891078187
User0;545.9636555385575
User0;566.273723443726
User0;573.8881710763892
User0;591.2731072822339
User0;621.151475792548
User0;632.3048710740346
User0;636.9349957965699
User0;655.6276150477354
User0;657.4795411589399
User0;690.84788936888
User0;725.7025968262282
User0;749.6950029909647
User0;762.0417158388716
User0;1000.0
User0;1000.0
User0;1000.0
User0;1000.0
User0;1000.0
User0;1000.0
User0;1000.0
User0;1000.0
User0;1000.0
User1;20.066096723580824
User1;51.80000124699871
User1;60.33881883071415
User1;136.68373823538116
User1;146.068034991326
User1;154.8874802964404
User1;167.32850415278853
User1;175.43290923814982
User1;190.18374231170424
User1;204.0304105468465
User1;245.73938741148703
User1;248.8284077896808
User1;263.8857392416607
User1;268.9119282885559
User1;300.858211372313
User1;304.2877759605577
User1;320.1989671005229
User1;336.84228591794414
User1;346.7327501516835
User1;357.6612788587414
User1;386.285106530689
User1;398.53312090269986
User1;411.24239908234017
User1;515.0939184414339
User1;528.5323695152899
User1;553.9946885362258
User1;559.802055722678
User1;564.9118308852111
User1;569.1275312115388
User1;613.7044713168053
User1;704.4274581582578
User1;737.1586103054077
User1;752.0232185012849
User1;764.3694417773643
User1;790.5610883560988
User1;814.6918794042389
User1;886.7863961251787
User1;923.5528027721818
User1;962.9209630215536
User1;1000.0
User1;1000.0
User1;1000.0
User2;13.856054331387506
User2;37.16615152141446
User2;73.17374882345459
User2;256.5206568832382
User2;266.2168725807338
User2;286.86260720395796
User2;294.78527633661787
User2;302.7932932142657
User2;308.3732549933307
User2;334.8861489288268
User2;340.3672685629881
User2;353.54370810792904
User2;402.4182767521773
User2;406.1578493452766
User2;413.51524583282156
User2;418.3823099138752
User2;625.0914476027634
User2;683.0326733398173
User2;730.9753101345977
User2;827.1786816908578
User2;851.3058324330225
User2;854.388697151765
User2;1000.0
User2;1000.0
User2;1000.0
User3;27.009745777930817
User3;35.47918674747368
User3;272.6766323070562
User3;347.7187291519812
User3;417.70964223047304
User3;461.508797236485
User3;471.24019454859047
User3;498.87641261528194
User3;499.86862794227716
User3;503.68298493836227
User3;532.5399300220608
User3;606.169001026997
User3;609.3672332752128
User3;612.8904680084439
User3;635.0448956516831
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User3;1000.0
User4;25.50724608477528
User4;30.528980100620522
User4;58.60568316095185
User4;103.86301412931331
User4;168.78395806241198
User4;196.06948203693997
User4;207.38357986136185
User4;223.4806369513965
User4;231.90214553400955
User4;255.6745782958393
User4;310.86631793379365
User4;397.1339011017655
User4;406.8575056666231
User4;422.69800443990505
User4;459.7569800229529
User4;464.63007102789766
User4;557.8178232011859
User4;574.4319244851581
User4;613.8883480711855
User4;627.7621869552569
User4;660.3771316938216
User4;667.6411680268668
User4;673.9390206461101
User4;701.1455553372405
User4;704.9730141979751
User4;750.723752615385
User4;780.6275666291021
User4;1000.0
User4;1000.0
User5;46.558894007504605
User5;53.00644099201712
User5;61.26737463318874
User5;90.71502125633232
User5;124.36683201311637
User5;210.0575140067956
User5;216.899493108413
User5;252.0659823654878
User5;297.80857282223747
User5;343.3747614931707
User5;389.9192952699804
User5;402.4249081878536
User5;409.2412469372843
User5;435.7476480056199
