PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
DC2_VM0;0;31;1;8;0;3;0.0;0.003;0.001;0.0;15.384615384615383;0.003;145.4627885092029;
DC2_VM0;0;26;2;3;0;1;0.0;0.003;0.001;0.0;15.384615384615383;0.003;0.0;
DC2_VM0;0;26;2;3;0;2;0.0;0.003;0.001;0.0;15.384615384615383;0.003;6.568996724301144;
DC2_VM0;0;26;4;1;0;0;0.0;0.003;0.001;0.0;15.384615384615383;0.003;12.25939563171778;
null;0;31;1;8;1;4;0.0;0.006;0.002;0.01;15.384615384615383;0.006;103.0;
null;0;30;1;1;0;0;0.0;0.003;0.001;0.0;15.384615384615383;0.003;82.0;
DC3_VM0;0;30;2;1;0;0;0.0;0.003;0.001;0.0;15.384615384615383;0.003;96.0421552990978;
DC3_VM0;0;27;0;7;0;0;0.0;0.003;0.001;0.0;15.384615384615383;0.003;110.18226356708944;
DC3_VM0;0;27;0;7;0;1;0.0;0.003;0.001;0.0;15.384615384615383;0.003;121.08934226011706;
DC3_VM0;0;35;0;5;0;0;0.0;0.003;0.001;0.0;15.384615384615383;0.003;127.6453326731965;
DC3_VM0;0;33;0;1;0;0;0.0;0.003;0.001;0.0;15.384615384615383;0.003;136.80460313999725;
DC3_VM0;0;33;1;11;0;0;0.0;0.003;0.001;0.0;15.384615384615383;0.003;146.85481551932577;
DC3_VM0;0;28;1;2;0;0;0.0;0.003;0.001;0.0;15.384615384615383;0.003;155.96013801983656;
