RBS;Occupancy;Time 
RBS_0;15;5.872606557860852
RBS_0;15;6.300278276049215
RBS_0;15;7.065205720077683
RBS_0;15;8.966369825511787
RBS_0;15;9.011277514475937
RBS_0;15;9.941650870989985
RBS_0;15;10.263365776881678
RBS_0;15;10.38682812373763
RBS_0;15;12.328284558512076
RBS_0;15;17.69016071606336
RBS_0;15;22.942692673459234
RBS_0;15;26.76863788745155
RBS_0;15;30.989859007865398
RBS_0;15;32.017619599387615
RBS_0;15;32.8171847022429
RBS_0;15;33.59367622313953
RBS_0;15;34.40917470968222
RBS_0;15;34.459524559858956
RBS_0;15;36.62164339517155
RBS_0;15;37.12784676244822
RBS_0;15;40.53063218688581
RBS_0;15;43.4103646616862
RBS_0;15;50.04501924596508
RBS_0;15;53.698557788475114
RBS_0;15;55.50435771461122
RBS_0;15;59.11926727371457
RBS_0;15;61.513010394527164
RBS_0;15;63.69952864303855
RBS_0;15;64.15504946678772
RBS_0;15;69.57954314148932
RBS_0;15;70.97921636207373
RBS_0;15;74.69567058508764
RBS_0;15;74.7778359314253
RBS_0;15;80.42562015720509
RBS_0;15;83.72709494986456
RBS_0;15;87.49713401795567
RBS_0;15;87.71869249698446
RBS_0;15;88.42886103504378
RBS_0;15;91.07840915838914
RBS_0;15;97.25930884380146
RBS_0;15;98.13478290894332
RBS_0;18;100.51202811310215
RBS_0;18;102.02875166766913
RBS_0;18;102.83235355976552
RBS_0;18;103.4985076917209
RBS_0;18;103.7521047218076
RBS_0;18;105.30690730119129
RBS_0;18;110.2275011771926
RBS_0;18;112.48035937720822
RBS_0;18;112.79358528661153
RBS_0;18;114.53744925455659
RBS_0;18;114.8056166317008
RBS_0;18;115.67265264901519
RBS_0;18;118.44026997691086
RBS_0;18;119.43558295717983
RBS_0;18;119.6849496107881
RBS_0;18;121.21762451120702
RBS_0;18;121.93364030242697
RBS_0;18;123.33229050806818
RBS_0;18;124.10940577213145
RBS_0;18;127.06490128961595
RBS_0;18;131.1534645715077
RBS_0;18;133.4841939027002
RBS_0;18;136.74192280090458
RBS_0;18;137.3099198509763
RBS_0;18;137.79431551953923
RBS_0;18;139.15593955563628
RBS_0;18;142.02110439673154
RBS_0;18;143.10141592986315
RBS_0;18;146.26046566630146
RBS_0;18;148.08283600784574
RBS_0;18;150.4003903015536
RBS_0;18;150.51446845872601
RBS_0;18;152.56008309018452
RBS_0;18;156.0271774518263
RBS_0;18;157.70293543773172
RBS_0;18;157.8872210497841
RBS_0;18;157.91029193729963
RBS_0;18;158.89334421373914
RBS_0;18;162.95059314170354
RBS_0;18;163.0866793650536
RBS_0;18;163.40572086864898
RBS_0;18;164.25934697104407
RBS_0;18;169.56882914996967
RBS_0;18;170.4682185259746
RBS_0;18;171.72413374346888
RBS_0;18;172.39988453031935
RBS_0;18;172.82336640718628
RBS_0;18;177.58262037883907
RBS_0;18;177.76200645816016
RBS_0;18;181.1732412960667
RBS_0;18;183.65641916462522
RBS_0;18;184.27852517876292
RBS_0;18;186.5601549443099
RBS_0;18;189.2068464101589
RBS_0;18;189.4021825168119
RBS_0;18;191.82212535385344
RBS_0;18;192.0637167579015
RBS_0;18;194.5657777305102
RBS_0;18;195.19960857710944
RBS_0;18;195.6798510318106
RBS_0;18;196.15408233283983
RBS_0;18;196.72305785885848
RBS_0;18;198.47477063279226
RBS_0;18;199.2603033183813
RBS_0;15;206.55802063419765
RBS_0;15;208.506311707212
RBS_0;15;209.13502959539989
