PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
DC0_VM0;0;99;2;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;67;1;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;79;0;11;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;67;1;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;8;10;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;84;4;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;77;8;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;29;5;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;1;6;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;84;4;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;99;2;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;99;2;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;77;9;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;7;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;3;7;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;3;7;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;10;8;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;1;6;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;84;4;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;10;8;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;3;7;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;77;9;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;79;0;11;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;67;1;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;8;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;8;10;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;1;6;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;84;4;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;14;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;58;5;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;8;10;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;14;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;29;6;19;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;29;6;19;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;29;6;19;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;8;10;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;10;8;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;35;5;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;84;4;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;114;6;7;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;10;8;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;114;6;7;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;29;6;19;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;1;6;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;1;6;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;1;6;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;77;10;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;2;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;3;7;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;2;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;35;5;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;10;8;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;8;10;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;15;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;10;8;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;16;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;11;7;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;15;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;17;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;18;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;3;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;4;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;4;7;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;35;5;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;84;6;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;8;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;11;7;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;19;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;4;7;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;11;7;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;35;5;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;5;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;20;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;8;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;3;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;16;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;5;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;8;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;99;3;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;35;6;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;4;7;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;21;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;5;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;35;7;15;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;98;2;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;22;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;99;3;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;11;7;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;4;7;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;9;7;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;6;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;4;7;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;7;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;98;3;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;35;7;15;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;99;4;18;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;98;5;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;17;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;3;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;30;11;7;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;7;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;98;5;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;18;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;23;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;14;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;9;7;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;9;7;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;15;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;98;5;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;3;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;99;4;18;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;107;1;25;0;14;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;16;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;4;7;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;77;10;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;24;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;19;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;35;7;15;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;9;7;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;25;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;77;10;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;8;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;4;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;8;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;20;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;79;0;11;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;21;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;4;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;79;3;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;17;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;26;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;18;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;4;7;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;4;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;79;4;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;5;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;4;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;22;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;79;4;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;8;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;55;0;40;0;27;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;19;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;23;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;6;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;8;10;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;4;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;5;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;77;11;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;8;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;7;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;24;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;79;4;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;8;10;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;35;7;15;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;6;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;2;26;0;25;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;9;7;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;3;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;9;7;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;7;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;79;5;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;77;11;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;39;1;31;0;20;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;7;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;9;7;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;6;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;9;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;9;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;40;7;14;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;27;4;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;10;13;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;5;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;101;9;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;77;11;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;114;6;7;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;5;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;9;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;7;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;14;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;105;10;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;114;6;7;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;10;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;27;4;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;98;5;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;101;9;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;35;7;15;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;114;6;7;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;10;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;98;8;15;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;8;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;1;16;0;15;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;10;13;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;79;5;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;100;8;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;10;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;53;10;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;38;10;13;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;97;5;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC0_VM0;0;113;2;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
null;0;118;0;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;82.0;
DC1_VM0;0;117;0;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;81.93927888429877;
DC1_VM0;0;58;0;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;79.56885869127322;
DC1_VM0;0;69;0;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;73.8530490602742;
DC1_VM0;0;93;2;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;72.58168144733557;
DC1_VM0;0;33;0;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;72.0026361500015;
DC1_VM0;0;103;0;6;0;0;0.0;0.003;0.001;0.0;0.0;0.003;69.61866416374971;
DC1_VM0;0;76;0;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;69.51502062556735;
DC1_VM0;0;89;1;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;67.79191594227537;
DC1_VM0;0;94;0;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;65.20024837418138;
DC1_VM0;0;121;0;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;63.561077626628084;
DC1_VM0;0;44;0;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;63.42239643227515;
DC1_VM0;0;103;0;6;0;1;0.0;0.003;0.001;0.0;0.0;0.003;63.17652028633125;
DC1_VM0;0;94;0;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;62.11767461886508;
DC1_VM0;0;89;1;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;60.65791605727598;
DC1_VM0;0;33;0;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;60.61215943433385;
DC1_VM0;0;57;0;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;59.558037663999805;
DC1_VM0;0;26;0;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;57.646947521499776;
DC1_VM0;0;109;0;6;0;0;0.0;0.003;0.001;0.0;0.0;0.003;55.87558502831349;
DC1_VM0;0;58;0;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;52.64558676541608;
DC1_VM0;0;58;0;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;47.98226452494049;
DC1_VM0;0;117;0;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;46.90680744461343;
DC1_VM0;0;44;0;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;46.08569344881617;
DC1_VM0;0;78;0;10;0;0;0.0;0.003;0.001;0.0;0.0;0.003;45.149772267724025;
DC1_VM0;0;57;1;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;43.33873638344839;
DC1_VM0;0;121;1;26;0;0;0.0;0.003;0.001;0.0;0.0;0.003;42.227371842377764;
DC1_VM0;0;117;0;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;42.03861298489262;
DC1_VM0;0;33;0;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;41.87303103594144;
DC1_VM0;0;26;0;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;40.517455344985066;
DC1_VM0;0;31;0;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;39.004134166148944;
DC1_VM0;0;78;0;10;0;1;0.0;0.003;0.001;0.0;0.0;0.003;37.157129231741536;
DC1_VM0;0;44;2;12;0;0;0.0;0.003;0.001;0.0;0.0;0.003;33.80234082463594;
DC1_VM0;0;78;0;10;0;2;0.0;0.003;0.001;0.0;0.0;0.003;32.982531050145056;
DC1_VM0;0;31;1;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;32.55658718163643;
DC1_VM0;0;99;0;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;27.28734265013599;
DC1_VM0;0;58;1;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;27.224744880353995;
DC1_VM0;0;121;1;26;0;1;0.0;0.003;0.001;0.0;0.0;0.003;26.866602089780656;
DC1_VM0;0;31;1;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;24.295653540464812;
DC1_VM0;0;76;1;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;23.715769131918123;
DC1_VM0;0;109;0;6;0;1;0.0;0.003;0.001;0.0;0.0;0.003;22.44982809818815;
DC1_VM0;0;76;1;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;19.008257970785053;
DC1_VM0;0;26;0;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;14.240752700416053;
DC1_VM0;0;78;0;10;0;3;0.0;0.003;0.001;0.0;0.0;0.003;14.152503885077977;
DC1_VM0;0;93;2;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;13.123560010202652;
DC1_VM0;0;99;0;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;11.443233907071487;
DC1_VM0;0;26;0;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;9.337180421213986;
DC1_VM0;0;44;2;12;0;1;0.0;0.003;0.001;0.0;0.0;0.003;8.91399947424837;
DC1_VM0;0;78;0;10;0;4;0.0;0.003;0.001;0.0;0.0;0.003;8.610259680707443;
DC1_VM0;0;78;0;10;0;5;0.0;0.003;0.001;0.0;0.0;0.003;7.790220600140131;
DC1_VM0;0;99;0;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;6.300328400526666;
DC1_VM0;0;37;1;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;5.527217695835716;
DC1_VM0;0;69;0;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;5.008027423986292;
DC1_VM0;0;78;0;10;0;6;0.0;0.003;0.001;0.0;0.0;0.003;4.2689458113055;
