RBS;Occupancy;Time 
RBS_0;1;1.1007031339535145
RBS_0;1;1.578406979336106
RBS_0;1;1.9491862704277878
RBS_0;1;2.458383856129519
RBS_0;1;2.6103443930168915
RBS_0;1;2.832419062310266
RBS_0;1;3.581670901973296
RBS_0;1;3.731922902730076
RBS_0;1;3.7883891048569343
RBS_0;1;4.029789385240848
RBS_0;1;4.519095366537468
RBS_0;1;4.524064674755977
RBS_0;1;4.703842190141864
RBS_0;1;4.900148812753342
RBS_0;1;5.298359718150793
RBS_0;1;5.6567715584681615
RBS_0;1;6.187138077707095
RBS_0;1;6.5422647981643935
RBS_0;1;7.23181649984475
RBS_0;1;7.402342557575836
RBS_0;1;7.511828306571834
RBS_0;1;7.614581945884749
RBS_0;1;8.154812876129
RBS_0;1;8.428773665385156
RBS_0;1;8.447542484035726
RBS_0;1;8.56599022267879
RBS_0;1;8.82908725121108
RBS_0;1;9.12776244718634
RBS_0;1;9.524238325977503
RBS_0;1;9.579167755967843
RBS_0;1;9.7558647362927
RBS_0;1;10.025363748190866
RBS_0;1;10.941804116846809
RBS_0;1;11.06578843782365
RBS_0;1;11.147387113831561
RBS_0;1;11.5519216881167
RBS_0;1;12.156880489465602
RBS_0;1;12.277298306357295
RBS_0;1;12.675525053978488
RBS_0;1;12.874010946920452
RBS_0;1;12.937177301459824
RBS_0;1;13.625373556051956
RBS_0;1;13.726353523511943
RBS_0;1;14.175428828891013
RBS_0;1;14.206375174631253
RBS_0;1;14.839320417884013
RBS_0;1;14.919902980165185
RBS_0;1;15.446800204363896
RBS_0;1;16.065344525941768
RBS_0;1;16.10002390498109
RBS_0;1;16.159332084526902
RBS_0;1;16.225283901332695
RBS_0;1;16.58159896649798
RBS_0;1;16.665588285637
RBS_0;1;16.93740263862215
RBS_0;1;17.26303212854885
RBS_0;1;17.927812207108385
RBS_0;1;18.03545840653177
RBS_0;1;18.28877673701655
RBS_0;1;18.396036818560614
RBS_0;1;18.51478340345723
RBS_0;1;19.289341436558487
RBS_0;1;19.380080419811396
RBS_0;1;19.83734771038941
RBS_0;1;20.417084351365435
RBS_0;1;21.38366984378834
RBS_0;1;21.723024156871823
RBS_0;1;21.857028661156257
RBS_0;1;21.96512574131091
RBS_0;1;22.84992268756316
RBS_0;1;23.235132557574648
RBS_0;1;23.514751180374663
RBS_0;1;23.78997193580314
RBS_0;1;23.96256956617881
RBS_0;1;24.348760170062
RBS_0;1;24.371539017955723
RBS_0;1;24.4828026142622
RBS_0;1;24.869731173265635
RBS_0;1;25.179745420343423
RBS_0;1;25.490230019586747
RBS_0;1;25.79507437394801
RBS_0;1;26.056715321163196
RBS_0;1;26.36634444465291
RBS_0;1;26.626735906867502
RBS_0;1;26.832031373034194
RBS_0;1;28.102605006094542
RBS_0;1;28.769393261299783
RBS_0;1;29.074448162652335
RBS_0;1;29.43090593718815
RBS_0;1;30.12849381511404
RBS_0;1;30.458414355985585
RBS_0;1;30.534473188770043
RBS_0;1;30.650959553534726
RBS_0;1;31.34624743629266
RBS_0;1;31.691373062524583
RBS_0;1;31.962553965421144
RBS_0;1;32.427521521754834
RBS_0;1;33.09869390092944
RBS_0;1;33.23106432435432
RBS_0;1;33.63541869187321
RBS_0;1;33.83042406970368
RBS_0;1;34.4571464132367
RBS_0;1;34.77716320396987
RBS_0;1;34.9672148182473
RBS_0;1;35.903804432485046
RBS_0;1;35.9883215747937
RBS_0;1;36.6582929446936
RBS_0;1;37.37872468894332
RBS_0;1;37.64554216831451
RBS_0;1;38.3801515191598
RBS_0;1;38.61462314424558
RBS_0;1;39.021020150644254
RBS_0;1;39.19408149446376
RBS_0;1;39.747802655853384
RBS_0;1;39.95970705987457
RBS_0;1;40.09833663770814
RBS_0;1;40.314646302381654
RBS_0;1;40.50033303451702
RBS_0;1;40.57049917375341
RBS_0;1;40.73086783750248
