VM name; State; Duration 
DC0_VM0;INACTIVE;11.99406295867156
DC0_VM0;INITIATING;82.38461538461539
DC0_VM0;IDLE;0.0
DC0_VM0;ACTIVE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;6.2967920352783295
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;2.304202357998321
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;1.212753054104212
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;11.850737986032868
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.748610670497726
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;0.44267059593127556
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;12.414464551454472
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;9.470875813021166
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;3.4979671222675677
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;4.583766864512199
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;2.28364080301003
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;3.006950823750543
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;6.451555570385807
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;3.709048949586787
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;4.5396562485410925
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;4.583204516394943
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;5.046168955571687
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;2.5201337055322597
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;1.2107001074189156
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;7.538266801379223
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;16.851326792572337
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;2.298917742841269
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;7.7027288220957075
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;15.459385630743753
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;5.398261891969781
DC0_VM0;PROCESS;0.3846153846153868
DC0_VM0;IDLE;7.136332692941693
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;4.224499554480758
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;2.8317391820057765
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;0.12329698242751874
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;3.1090665269695705
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;4.671502120409684
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;10.842338810028536
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;0.6176824989918259
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;4.325800872878972
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;16.279196790114383
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;0.5411887248022822
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;6.219390913649818
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;1.7127359985871067
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;2.22533547966475
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;5.998268856750656
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;7.845171708309351
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;4.202328967034703
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;7.482259349100445
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;10.331794012139767
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;0.1900303294423793
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;6.286957988770837
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;5.204029917396895
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;1.5624509743271346
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;2.257310381390994
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;8.993971287810552
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;3.4414989860267724
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;1.4692842505104409
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;5.067890175342086
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;3.3414877380818666
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;0.10102044952554934
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;7.119354419155968
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;7.451086569023175
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;1.0300018195912912
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;0.83014964135225
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;6.7577469429349435
DC0_VM0;PROCESS;0.3846153846153584
DC0_VM0;IDLE;0.8493266048009787
DC0_VM0;PROCESS;0.3846153846153584
