RBS;Occupancy;Time 
RBS_0;0;-1.0
RBS_1;0;-1.0
RBS_2;0;-1.0
RBS_3;0;-1.0
RBS_4;0;-1.0
RBS_5;0;-1.0
RBS_6;0;-1.0
RBS_7;1;117.19449307171543
RBS_7;1;137.62043382074856
RBS_7;1;162.26154402449131
RBS_7;1;178.9677742023603
RBS_7;1;196.1102781107982
RBS_7;1;201.8189155881646
RBS_7;1;212.88536635454503
RBS_7;1;228.23203320213008
RBS_7;1;230.505126650437
RBS_7;1;243.7631588632483
RBS_7;1;266.0100734185162
RBS_7;1;303.08129616685613
RBS_7;1;337.9596628795932
RBS_7;1;437.2312402999564
RBS_7;1;444.3026633536961
RBS_7;1;479.50590632375304
RBS_7;1;504.54871138000135
RBS_7;1;517.0681466009836
RBS_7;1;527.5658109565488
RBS_7;1;570.5370237227044
RBS_7;1;582.0141016820284
RBS_7;1;597.9839353881746
RBS_7;1;715.8624576554544
RBS_7;1;731.2530918807589
RBS_7;1;748.0984080708557
RBS_7;1;840.1193989354606
RBS_7;1;847.7889709669486
RBS_7;1;867.2890390840555
RBS_7;1;888.9899195029002
RBS_7;1;899.6885443922235
RBS_7;1;908.3133840724482
RBS_7;1;920.2261971040635
RBS_7;1;956.3883630467067
RBS_7;1;964.097708177936
RBS_7;1;-1.0
RBS_8;0;-1.0
RBS_9;1;44.95881308991752
RBS_9;1;50.94963969701516
RBS_9;1;64.9807994354303
RBS_9;1;80.66831286222309
RBS_9;1;101.53547195548273
RBS_9;1;284.652176961146
RBS_9;1;293.4677956214602
RBS_9;2;303.1620120986589
RBS_9;2;317.6415853812836
RBS_9;2;373.8699965419481
RBS_9;2;380.6980241353569
RBS_9;2;384.0003369003822
RBS_9;1;436.06691638086863
RBS_9;1;445.3376485504762
RBS_9;1;446.3119059765052
RBS_9;1;465.01635469362503
RBS_9;1;484.9345224361063
RBS_9;1;510.5328930819116
RBS_9;1;538.929749435425
RBS_9;1;541.3235931824365
RBS_9;1;542.9823107239342
RBS_9;1;579.5612393529598
RBS_9;1;593.8745480158278
RBS_9;1;602.5640907900134
RBS_9;1;622.6083520719533
RBS_9;1;687.7985389668049
RBS_9;2;712.1141477616977
RBS_9;2;747.5754841927238
