RBS;Occupancy;Time 
RBS_0;0;-1.0
RBS_1;0;-1.0
RBS_2;0;-1.0
RBS_3;0;-1.0
RBS_4;0;-1.0
RBS_5;0;-1.0
RBS_6;1;44.33255792384629
RBS_6;1;92.57913927563413
RBS_6;1;105.8409020514281
RBS_6;1;166.1250793626051
RBS_6;1;234.1159444544404
RBS_6;1;240.68476007317548
RBS_6;1;251.88398035796087
RBS_6;1;260.62711524317587
RBS_6;1;267.2656837927024
RBS_6;1;276.3414716211978
RBS_6;1;316.1013609472449
RBS_6;1;327.77998492456
RBS_6;1;357.90038236687394
RBS_6;1;369.8266849894237
RBS_6;1;470.8840515604235
RBS_6;1;497.00539177401083
RBS_6;1;-1.0
RBS_7;0;-1.0
RBS_8;0;-1.0
RBS_9;1;97.64156230977093
RBS_9;1;105.76358843150481
RBS_9;1;110.21135087130482
RBS_9;1;119.18493683411502
RBS_9;1;140.73821105594845
RBS_9;1;142.63413016938625
RBS_9;1;352.83727157315093
RBS_9;1;355.13182715165414
RBS_9;1;389.902500349131
RBS_9;1;471.083620209786
RBS_9;1;485.97396748953406
RBS_9;1;489.044951533149
RBS_9;1;490.3136732740863
RBS_9;1;-1.0
RBS_10;0;-1.0
RBS_11;0;-1.0
RBS_12;0;-1.0
RBS_13;0;-1.0
RBS_14;0;-1.0
RBS_15;0;-1.0
