RBS;Occupancy;Time 
RBS_0;1;51.01920993182138
RBS_0;1;79.95845544738276
RBS_0;1;116.42348483272781
RBS_0;1;135.2504386810844
RBS_0;1;177.50628983170358
RBS_0;2;213.57660067504372
RBS_0;2;221.2956242158617
RBS_0;2;235.43694634830968
RBS_0;2;242.22830168702006
RBS_0;2;245.9671568804518
RBS_0;2;254.70749496089132
RBS_0;2;272.1221306109279
RBS_0;2;286.1522060472345
RBS_0;2;294.56641225465376
RBS_0;2;330.86224019550446
RBS_0;2;378.9394628755021
RBS_0;2;385.51884482299084
RBS_0;1;412.8830377082166
RBS_0;1;436.00573518319266
RBS_0;1;480.31191801431953
RBS_0;1;567.2582733026576
RBS_0;1;576.0219684014864
RBS_0;1;583.6655209779148
RBS_0;1;591.8985770397558
RBS_0;2;626.9683264882586
RBS_0;2;633.6282698237981
RBS_0;2;656.0255789682359
RBS_0;2;658.6284824614579
RBS_0;2;672.6248980624898
RBS_0;2;677.8685047387405
RBS_0;2;681.0857034621145
RBS_0;2;684.860394190574
RBS_0;2;699.7102205317328
RBS_0;2;710.4949515339637
RBS_0;2;759.0744200505695
RBS_0;2;762.9299830835342
RBS_0;2;768.5781635951661
RBS_0;2;778.4721241052121
RBS_0;2;801.8299458450772
RBS_0;2;810.8706566637757
RBS_0;2;839.279477732802
RBS_0;2;855.4725764865618
RBS_0;2;869.6939898410369
RBS_0;2;870.5456046348238
RBS_0;2;881.5706384626013
RBS_0;2;896.6450513379768
RBS_0;2;900.730140495271
RBS_0;2;913.4774978939344
RBS_0;2;916.140701366548
RBS_0;2;968.1177795893894
RBS_0;2;1047.1612818062924
RBS_0;2;1060.9260444834326
RBS_0;2;1101.3917941784816
RBS_0;2;1103.9371499628567
RBS_0;2;1108.8508483775868
RBS_0;2;1125.9175864187132
RBS_0;2;1141.5450533416695
RBS_0;2;1144.6672804007733
RBS_0;2;1157.785392529534
RBS_0;2;1168.8728118219458
RBS_0;2;1170.0315279255642
RBS_0;2;1182.1637141175954
RBS_0;2;1184.616827444388
RBS_0;2;1204.9486060935417
RBS_0;2;1213.167826626789
RBS_0;2;1232.1307725042252
RBS_0;2;1235.300664379291
RBS_0;2;1244.9874894936963
RBS_0;2;1254.86132819063
RBS_0;2;1256.7635324395155
RBS_0;2;1261.7474797297332
RBS_0;2;1325.1762475002697
RBS_0;2;1349.6517502402123
RBS_0;2;1362.4113716676873
RBS_0;2;1389.1579170008174
RBS_0;2;1396.1931410332768
RBS_0;1;1418.168476169481
RBS_0;1;1442.67102368534
RBS_0;1;1455.1986159255036
RBS_0;1;1458.5462315637549
RBS_0;1;1462.9692968752354
RBS_0;1;1496.2655840702544
RBS_0;1;1510.2263473511664
RBS_0;1;1525.0677990741433
RBS_0;1;1543.9801685030834
RBS_0;1;1596.0089813467584
RBS_0;1;1657.640116186832
RBS_0;1;1662.5851631771009
RBS_0;1;1678.384110036663
RBS_0;1;1682.544109169977
RBS_0;1;1689.0308579174102
RBS_0;1;1696.2312141605546
RBS_0;1;1702.6861880973097
RBS_0;1;1775.3544778089658
RBS_0;1;1776.8559630995976
RBS_0;1;1789.7031866505545
RBS_0;1;1823.2245494818867
RBS_0;1;1828.4052156412788
RBS_0;1;1856.2963619003658
RBS_0;1;1956.463152748119
RBS_0;1;1970.1506572180983
RBS_0;1;1999.4610853384033
RBS_0;1;2026.9204830979756
RBS_0;1;2070.9059902707822
RBS_0;1;2077.338314954024
RBS_0;1;2086.9351363544197
RBS_0;1;2245.0630705192766
