RBS;Occupancy;Time 
RBS_0;5;2.183398812179325
RBS_0;5;3.7419985030424106
RBS_0;5;8.536546247617672
RBS_0;5;9.538399075426856
RBS_0;5;13.665293027466028
RBS_0;5;13.92119243282416
RBS_0;5;15.269032728848602
RBS_0;5;16.90969907587164
RBS_0;5;32.8253007835211
RBS_0;5;40.25770531062897
RBS_0;5;46.76011003648388
RBS_0;5;50.5229793822262
RBS_0;5;55.66791261987872
RBS_0;5;62.88815189729794
RBS_0;5;65.68714627891548
RBS_0;5;67.69406954759991
RBS_0;5;78.07639586500785
RBS_0;5;80.10331527523546
RBS_0;5;86.91161147154817
RBS_0;5;93.3864589890277
RBS_0;5;99.40542251064706
RBS_0;3;100.23124919784448
RBS_0;3;107.89966520105266
RBS_0;3;112.84898262350737
RBS_0;3;118.29761011029576
RBS_0;3;119.59723324285173
RBS_0;3;131.0544189626517
RBS_0;3;133.96121990766167
RBS_0;3;148.21418357411727
RBS_0;3;170.80066109795956
RBS_0;3;198.0186272423959
RBS_0;4;205.97185524553382
RBS_0;4;208.56190672972346
RBS_0;4;209.1578124513598
RBS_0;4;220.70586535615087
RBS_0;4;227.93885866151362
RBS_0;4;232.07527362694287
RBS_0;4;235.50646636099407
RBS_0;4;241.63501378055213
RBS_0;4;247.11602148998017
RBS_0;4;258.8741566447344
RBS_0;4;269.4115347758782
RBS_0;4;269.6575715408776
RBS_0;4;286.71209738743863
RBS_0;4;289.74335367524935
RBS_0;4;293.62027834791
RBS_0;4;299.37657646790603
RBS_0;4;303.03830330237395
RBS_0;4;313.8493061732198
RBS_0;4;330.2735400239665
RBS_0;4;345.3222074558916
RBS_0;4;357.6652567683498
RBS_0;4;359.27694320968084
RBS_0;4;363.337659953011
RBS_0;4;370.7833170324245
RBS_0;3;403.32862201711475
RBS_0;3;406.02190290205806
RBS_0;3;410.56913302881696
RBS_0;3;415.4261763058031
RBS_0;3;440.8058562781441
RBS_0;3;444.63590832491263
RBS_0;3;445.17205752218337
RBS_0;3;451.86616637222346
RBS_0;3;454.69281452122425
RBS_0;3;476.0490491347599
RBS_0;3;477.24073861401126
RBS_0;3;481.2557180423974
RBS_0;4;513.1804832374531
RBS_0;4;522.2836536950592
RBS_0;4;524.5489551187812
RBS_0;4;533.6021464307614
RBS_0;4;543.0528424382381
RBS_0;4;544.9317835356586
RBS_0;4;559.6068518999915
RBS_0;4;562.6458430145328
RBS_0;4;570.1852622374932
RBS_0;4;574.4736181579202
RBS_0;4;576.2314502781783
RBS_0;4;580.2711341607289
RBS_0;4;586.4418576479577
RBS_0;4;599.5385733701889
RBS_0;4;616.5719713118169
RBS_0;4;617.6330381358049
RBS_0;4;623.9797547097036
RBS_0;4;632.6021103225812
RBS_0;4;655.2575736797119
RBS_0;4;660.2906035793868
RBS_0;4;672.6114769365955
RBS_0;4;688.5145997846416
RBS_0;4;688.8743544863513
RBS_0;4;692.4935164719631
RBS_0;4;693.552229868936
RBS_0;4;705.2398009363922
RBS_0;4;707.1980952390494
RBS_0;4;714.7204420479801
RBS_0;4;715.6324684653524
RBS_0;4;723.462640492528
RBS_0;4;735.1031077051257
RBS_0;4;751.1621620793572
RBS_0;4;758.2897199394008
RBS_0;4;761.2336267813715
RBS_0;4;771.6988571981313
RBS_0;4;783.1199515058934
RBS_0;4;815.7292742077002
RBS_0;4;820.572060885525
RBS_0;4;831.1786275867219
RBS_0;4;833.5437691501772
RBS_0;4;837.9318782217323
RBS_0;4;852.0463421623027
RBS_0;4;903.6142502254105
RBS_0;4;916.313175126037
RBS_0;4;925.185711716291
RBS_0;4;930.9106306039539
RBS_0;4;937.5359990524796
RBS_0;4;943.5014364127743
RBS_0;4;949.7399877372224
RBS_0;4;953.6731596365197
RBS_0;4;961.066714811047
RBS_0;4;963.3027355777667
RBS_0;4;968.6654469100571
RBS_0;4;976.6563055533112
RBS_0;4;977.1225698642022
RBS_0;4;984.6497600043361
RBS_0;4;987.2772669045587
RBS_0;4;988.6447590341769
RBS_0;4;998.8542480777757
RBS_0;4;1007.2645303037856
RBS_0;4;1015.499589572274
RBS_0;4;1018.7128862196985
RBS_0;4;1022.4459485042458
RBS_0;4;1026.3095301733103
RBS_0;4;1027.4936260884922
RBS_0;4;1029.6164043911601
RBS_0;4;1030.6416062135524
RBS_0;4;1036.0523365741326
RBS_0;4;1038.4425756510734
RBS_0;4;1049.9547286382028
RBS_0;4;1052.4781013838788
RBS_0;4;1052.689236291407
RBS_0;4;1053.4494794629695
RBS_0;4;1056.3290392126528
RBS_0;4;1060.4386511614196
RBS_0;4;1068.0594720578479
RBS_0;4;1084.3856056911957
RBS_0;4;1094.3175654105792
RBS_0;4;1117.9511247552107
RBS_0;4;1127.7395010068512
RBS_0;4;1136.2905460066684
RBS_0;4;1149.0982635030032
RBS_0;4;1151.7013362197017
RBS_0;4;1155.561020747535
RBS_0;4;1159.089589036513
RBS_0;4;1166.423220599706
RBS_0;4;1167.6915581164885
RBS_0;4;1176.5508584630925
RBS_0;4;1178.6217049981428
RBS_0;4;1181.188566674891
RBS_0;4;1185.4606436509714
RBS_0;4;1232.631757120751
RBS_0;4;1235.0797721959223
RBS_0;4;1240.4164308718032
RBS_0;4;1247.005337060008
RBS_0;4;1273.64142680616
RBS_0;4;1281.9216718776413
RBS_0;4;1286.207366853055
RBS_0;4;1287.6937003778764
RBS_0;4;1294.025134540408
RBS_0;4;1295.9992784020155
RBS_0;4;1304.7445970077815
RBS_0;4;1305.4057471244198
RBS_0;4;1307.7233469357295
RBS_0;4;1323.097696260735
RBS_0;4;1331.5071044268113
RBS_0;4;1338.0662594691403
RBS_0;4;1350.1175822014875
RBS_0;4;1360.7352394245856
RBS_0;4;1370.3241644801983
RBS_0;4;1384.8190113395963
RBS_0;4;1390.2594785117396
RBS_0;4;1396.5038319796522
RBS_0;4;1398.8189730811666
RBS_0;3;1405.2492467201437
RBS_0;3;1406.117575729554
RBS_0;3;1411.5756036245607
RBS_0;3;1419.7433354177265
RBS_0;3;1425.2895828836265
RBS_0;3;1431.8529369691084
RBS_0;3;1446.998945457
RBS_0;3;1448.9535282708775
RBS_0;3;1460.9695038177497
RBS_0;3;1477.6878678887722
RBS_0;3;1481.0644046988323
RBS_0;3;1488.0537688672434
RBS_0;3;1504.0788762347743
RBS_0;3;1510.8707519984378
RBS_0;3;1525.1888554857696
RBS_0;3;1546.8007375033974
RBS_0;3;1549.7785250444633
RBS_0;3;1551.7269732278708
RBS_0;3;1563.7867115871481
RBS_0;3;1579.5864646381171
RBS_0;3;1591.7496835647796
RBS_0;4;1600.7033783176262
RBS_0;4;1621.4256602122896
RBS_0;4;1621.7582908355662
RBS_0;4;1627.3013510954431
RBS_0;4;1636.0833646236595
RBS_0;4;1649.3483644449832
RBS_0;4;1650.1807525418574
RBS_0;4;1657.9183474359547
RBS_0;4;1668.713831585798
RBS_0;4;1671.8927515632972
RBS_0;4;1673.4274864621607
RBS_0;4;1678.5020853359727
RBS_0;4;1682.0981915038187
RBS_0;4;1682.5175113904388
RBS_0;4;1689.5934357790798
RBS_0;4;1690.8349111816294
RBS_0;3;1707.279684267646
RBS_0;3;1719.5594463405416
RBS_0;3;1725.749578276643
RBS_0;3;1732.109397576848
RBS_0;3;1732.6638172132155
RBS_0;3;1733.0063537922124
RBS_0;3;1741.810560928001
RBS_0;3;1803.671640932939
RBS_0;3;1804.9859487349474
RBS_0;3;1837.950449194449
RBS_0;3;1841.4029347626622
RBS_0;3;1842.8518829490206
RBS_0;3;1853.814262613013
RBS_0;3;1856.9382097009873
RBS_0;3;1865.3771461130734
RBS_0;3;1866.1336146025117
RBS_0;3;1876.6641359858506
RBS_0;3;1877.7881781811393
RBS_0;3;1891.8057562432448
RBS_0;3;1892.1204714000169
RBS_0;3;1898.27585863774
RBS_0;3;1899.4858742814213
RBS_0;3;1899.914654279535
RBS_0;3;1901.2238722349239
RBS_0;3;1907.138014229282
RBS_0;3;1908.0200191613299
RBS_0;3;1915.6527944809723
RBS_0;3;1916.0423180239127
RBS_0;3;1919.1461239389707
RBS_0;3;1935.7463512874067
RBS_0;3;1946.6899738397333
RBS_0;3;1950.2877273114661
RBS_0;3;1965.4381485837991
RBS_0;3;1966.1320396750953
RBS_0;3;1971.4010286188527
RBS_0;3;1975.7825124232202
RBS_0;3;1998.251888514174
RBS_0;3;2022.850300202483
RBS_0;3;2034.6265596585183
RBS_0;3;2053.10152338313
RBS_0;3;2082.1850049156405
RBS_0;3;2087.869043080589
RBS_0;3;2088.9524957307844
RBS_0;3;2093.59628643439
RBS_0;3;2094.896305046027
RBS_0;3;2097.216587002423
RBS_0;3;2105.250624187694
RBS_0;3;2132.099293079197
RBS_0;3;2133.060327266771
RBS_0;3;2135.656340156043
RBS_0;3;2139.0967265309328
RBS_0;3;2141.2495081491156
RBS_0;3;2144.019628321572
RBS_0;3;2175.098524366896
RBS_0;3;2191.012992397617
RBS_0;4;2208.9417444211804
RBS_0;4;2209.3594344391117
RBS_0;4;2210.662796111302
RBS_0;4;2211.5414154211217
RBS_0;4;2212.219554234723
RBS_0;4;2220.5082766683563
RBS_0;4;2249.91924198998
RBS_0;4;2283.0696953184306
RBS_0;5;2308.598721461053
RBS_0;5;2314.5383260403
RBS_0;5;2318.7796949005437
RBS_0;5;2320.3049876588043
RBS_0;5;2326.352921708735
RBS_0;5;2330.403944465706
RBS_0;5;2340.967741436181
RBS_0;5;2343.4431292722884
RBS_0;5;2349.285606136808
RBS_0;5;2360.298094236836
RBS_0;5;2365.8058354230234
RBS_0;5;2375.2642281365684
RBS_0;5;2377.6209569949688
RBS_0;5;2378.271465050665
RBS_0;5;2383.0118020684895
RBS_0;5;2392.453708342437
RBS_0;3;2411.7841794818346
RBS_0;3;2412.5024951604746
RBS_0;3;2499.899766273811
RBS_0;3;2505.579175723614
RBS_0;3;2508.543771182763
RBS_0;3;2528.502672096139
RBS_0;3;2529.788153555934
RBS_0;3;2531.0486487437797
RBS_0;3;2539.1321531966823
RBS_0;3;2542.908493970772
RBS_0;3;2544.879609593106
RBS_0;3;2551.532339203237
RBS_0;3;2555.8563387773256
RBS_0;3;2557.4614650338635
RBS_0;3;2588.699940985442
RBS_0;3;2592.6668090072803
RBS_0;3;2602.009359447587
RBS_0;3;2602.136381831734
RBS_0;3;2604.7059220838264
RBS_0;3;2640.2401765242303
RBS_0;3;2684.423403231125
RBS_0;3;2693.8848432168274
RBS_0;3;2695.7689426581824
RBS_0;3;2734.683955384359
RBS_0;3;2736.7329955928617
RBS_0;3;2737.944027192849
RBS_0;3;2745.0315770222246
RBS_0;3;2756.1247790082907
RBS_0;3;2772.9325080591125
RBS_0;3;2778.442846566147
RBS_0;3;2785.6238897227345
RBS_0;3;2790.542146002107
RBS_0;3;2795.501867798614
RBS_0;3;2801.1459698899557
RBS_0;3;2802.3581421693766
RBS_0;3;2809.429180177066
RBS_0;3;2824.01029860195
RBS_0;3;2829.178404872396
RBS_0;3;2832.1905975839513
RBS_0;3;2838.625869477513
RBS_0;3;2838.6443094813835
RBS_0;3;2881.5887022705374
RBS_0;2;2900.654523417297
RBS_0;2;2909.4912575679414
RBS_0;2;2947.64736712471
RBS_0;2;2969.8515981359797
RBS_0;2;2998.946531276939
RBS_0;3;3032.527207758074
RBS_0;3;3034.001538398563
RBS_0;3;3057.325166834695
RBS_0;3;3064.8102255102954
RBS_0;3;3071.3351085810814
RBS_0;3;3071.854417434452
RBS_0;3;3079.4558198366267
RBS_0;3;3090.5984336490665
RBS_0;4;3100.8369466705226
RBS_0;4;3112.2822832463075
RBS_0;4;3117.1226204758755
RBS_0;4;3122.6027069340817
RBS_0;4;3145.496537149752
RBS_0;4;3179.8130935274344
RBS_0;4;3191.7348032177974
RBS_0;4;3193.1273389097414
RBS_0;3;3221.169549642024
RBS_0;3;3249.977972311545
RBS_0;3;3279.436919619934
RBS_0;3;3379.0054445102483
RBS_0;3;3386.1005272560274
RBS_0;3;3393.9276353579135
RBS_0;2;3419.760483612131
RBS_0;2;3477.864420916741
RBS_0;2;3562.6378371113924
RBS_0;3;3635.1889343700045
RBS_0;3;3640.3029175079405
RBS_0;3;3685.1258683759506
RBS_0;3;3689.284557353741
RBS_0;3;3694.4334625571964
RBS_0;3;3698.9957239463647
RBS_0;3;3714.6670263081105
RBS_0;3;3728.306073917517
RBS_0;3;3735.759585860472
RBS_0;3;3735.877294444653
RBS_0;3;3797.127331849644
RBS_0;3;3807.6464231065142
RBS_0;3;3817.419862263544
RBS_0;3;3821.739763120946
RBS_0;3;3826.3132364310345
RBS_0;3;3828.9022419654193
RBS_0;3;3863.7807457427734
RBS_0;3;3875.1121739377677
RBS_0;3;3879.628001746011
RBS_0;3;3889.6838726656783
RBS_0;3;3893.0325082217037
RBS_0;3;3902.7406219591285
RBS_0;3;3918.356950465181
RBS_0;3;3923.5296119773147
RBS_0;3;3936.791379326641
RBS_0;3;3944.816870923283
RBS_0;3;3946.5719638428986
RBS_0;3;3953.5180296738854
RBS_0;3;3955.411045705404
RBS_0;3;3964.2138849858634
RBS_0;3;3971.1668518615065
RBS_0;3;3979.6364004806665
RBS_0;3;3982.340376373984
RBS_0;3;4005.362437627486
RBS_0;3;4039.4166719975055
RBS_0;3;4040.0370665677815
RBS_0;3;4061.0486749267634
RBS_0;3;4065.44429606794
RBS_0;3;4073.288570517096
RBS_0;3;4076.802556923118
RBS_0;3;4079.9495506054677
RBS_0;3;4097.650481984472
RBS_0;3;4104.179139270418
RBS_0;3;4105.047025582811
RBS_0;3;4106.018508062162
RBS_0;3;4107.914326239008
RBS_0;3;4109.1277005296315
RBS_0;3;4113.210692810928
RBS_0;3;4127.466856331226
RBS_0;3;4187.232760968979
RBS_0;3;4191.054357790068
RBS_0;4;4222.523864136399
RBS_0;4;4234.69807067665
RBS_0;4;4236.44059673986
RBS_0;4;4239.787282497838
RBS_0;4;4242.125683083003
RBS_0;4;4250.363619447036
RBS_0;4;4259.748137384082
RBS_0;4;4265.92086663842
RBS_0;4;4275.337389351585
RBS_0;4;4298.239684997401
RBS_0;4;4307.10835500994
RBS_0;4;4318.038333126886
RBS_0;4;4318.988483191928
RBS_0;4;4337.414911802403
RBS_0;4;4345.238381787483
RBS_0;4;4358.594343961139
RBS_0;4;4375.833384330181
RBS_0;4;4377.470055419549
RBS_0;4;4397.809112667545
RBS_0;4;4413.8838760579565
RBS_0;4;4422.353521235375
RBS_0;4;4437.390668470416
RBS_0;4;4489.242921902272
RBS_0;4;4490.022720425531
RBS_0;4;4490.276166050554
RBS_0;4;4493.7318302599315
RBS_0;3;4505.5262871751465
RBS_0;3;4514.186106559454
RBS_0;3;4524.129571062992
RBS_0;3;4524.403872021512
