REJECTED_BY;PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
;DC3_VM0;0;54;17;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;18;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;18;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;19;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;19;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;20;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;20;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;22;5;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;22;5;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;22;5;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;22;5;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;22;5;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;23;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;24;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;25;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;25;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;26;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;28;5;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;28;5;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;28;5;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;28;5;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;28;5;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;29;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;29;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;29;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;30;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;31;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;32;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;32;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;32;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;33;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;33;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;33;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;34;5;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;34;5;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;34;5;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;34;5;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;34;5;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;35;7;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;35;7;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;35;7;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;35;7;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;35;7;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;35;7;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;35;7;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;36;6;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;36;6;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;36;6;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;36;6;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;36;6;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;36;6;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;38;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;38;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;39;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;40;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;42;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;43;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;45;7;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;45;7;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;45;7;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;45;7;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;45;7;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;45;7;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;45;7;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;46;6;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;46;6;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;46;6;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;46;6;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;46;6;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;46;6;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;47;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;47;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.19554747916481574;
;DC3_VM0;0;54;48;15;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;31;20;0;12;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.29277578070650634;
;DC3_VM0;0;55;31;20;0;13;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;12;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;13;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;48;15;0;14;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;49;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;50;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;50;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;51;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;51;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;51;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;52;9;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;52;9;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;52;9;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;52;9;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;54;52;9;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;36;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;37;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;38;4;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;38;4;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;38;4;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;38;4;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;42;12;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;42;12;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;42;12;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;42;12;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;42;12;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC3_VM0;0;55;42;12;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
