REJECTED_BY;PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
;DC0_VM0;0;122;4;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;1;7;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;5;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;2;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;89;2;7;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;6;6;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;89;2;7;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;89;2;7;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;3;6;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;0;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;6;6;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;89;2;7;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;0;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;1;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;1;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;3;6;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;1;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;2;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.3618808300598175;
;DC0_VM0;0;65;3;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;4;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;3;6;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;6;6;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;4;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.1463417637060047;
;DC0_VM0;0;122;6;6;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;2;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;5;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;6;6;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;5;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;6;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;7;8;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;6;6;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;7;8;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;7;8;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;3;6;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.29251747976206843;
;DC0_VM0;0;101;2;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.5901773855551369;
;DC0_VM0;0;65;7;8;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;7;8;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;7;8;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;3;10;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.13679711290387786;
;DC0_VM0;0;101;3;10;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;7;8;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.37820225852317435;
;DC0_VM0;0;123;3;6;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;3;6;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;7;8;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;8;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;10;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;7;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;11;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;3;10;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;4;5;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;4;5;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;8;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;3;10;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;9;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;12;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;10;4;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;3;10;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;4;5;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;10;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;4;5;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;10;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;11;5;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;79;6;12;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;11;5;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;3;10;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;11;5;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;10;4;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;11;5;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.04890561103854907;
;DC0_VM0;0;65;12;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;3;10;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;4;5;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;5;6;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;3;10;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;5;6;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;10;4;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;89;5;8;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.30825979655537594;
;DC0_VM0;0;58;10;4;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;11;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;12;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;13;10;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;11;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;5;6;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.33119191617333854;
;DC0_VM0;0;63;9;21;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.3480190687076856;
;DC0_VM0;0;101;3;10;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;5;6;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;13;10;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;13;10;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;3;10;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;89;5;8;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;13;10;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;89;5;8;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;11;5;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;5;6;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;12;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;13;10;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.19537397828935354;
;DC0_VM0;0;122;12;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;13;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;5;4;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;12;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;13;10;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;14;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;13;10;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;5;4;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;5;4;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;15;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;13;10;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;16;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;17;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;114;6;5;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;5;6;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;6;5;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;5;4;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;6;5;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.12390525421290022;
;DC0_VM0;0;101;6;5;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;6;5;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;6;5;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;6;5;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;18;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;6;5;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;114;6;5;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;6;5;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;6;5;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;114;6;5;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;13;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;14;4;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;6;5;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;19;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;12;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;9;21;0;20;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;8;11;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;14;4;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;114;6;5;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;114;7;7;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;13;10;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.24601514247001433;
;DC0_VM0;0;122;14;4;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.1420778106732996;
;DC0_VM0;0;123;8;16;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;14;4;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;13;10;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;15;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;10;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;15;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;10;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;8;11;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.35263383775418333;
;DC0_VM0;0;122;15;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;10;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;11;8;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;101;8;11;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;16;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;13;10;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;11;8;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;123;8;16;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;13;10;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;13;10;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;16;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;14;17;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;17;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;17;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;63;11;8;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;18;7;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;65;14;17;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;13;10;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;122;18;7;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.16822108826454496;
;DC0_VM0;0;122;18;7;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC0_VM0;0;58;13;10;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
