VM name; State; Duration 
DC0_VM0;INACTIVE;51.01920993182138
DC0_VM0;INITIATING;82.76923076923076
DC0_VM0;IDLE;0.0
DC0_VM0;ACTIVE;0.0
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;41.410156822959124
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;35.301080074109365
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;6.949792771587198
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;13.372091363217208
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;6.022124569479615
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;2.9696244242009584
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;7.971107311208755
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;TERMINATING;21.0
DC0_VM0;INACTIVE;0.0
DC0_VM0;INITIATING;82.76923076923077
DC0_VM0;IDLE;0.0
DC0_VM0;ACTIVE;0.0
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;17.38581406845691
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;TERMINATING;21.0
DC0_VM0;INACTIVE;0.0
DC0_VM0;INITIATING;82.76923076923077
DC0_VM0;IDLE;0.0
DC0_VM0;ACTIVE;0.0
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307736
DC0_VM0;IDLE;82.24188735023239
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;7.994464329598145
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;6.874321807197589
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;7.463825292610295
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;TERMINATING;21.0
DC0_VM0;INACTIVE;13.300518679272159
DC0_VM0;INITIATING;82.76923076923072
DC0_VM0;IDLE;0.0
DC0_VM0;ACTIVE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;42.41378587000372
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;3.0863322637339934
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;4.878949742401119
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;9.124729740815269
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;22.588590970634414
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;8.271480049467755
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;27.6395902997956
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;15.423867984529124
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;TERMINATING;21.0
DC0_VM0;INACTIVE;0.0
DC0_VM0;INITIATING;82.76923076923072
DC0_VM0;IDLE;0.0
DC0_VM0;ACTIVE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;3.4913569489818883
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;78.27427144767228
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;12.99553190790948
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;39.69651892581828
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;1.7761250151443164
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;4.14446764549939
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;16.29750727189571
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;14.858236153725557
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;2.35299628987309
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;12.348881359529969
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;10.318188523181107
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.3894853343877003
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;11.362955422800496
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;1.6838825575619012
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;19.56254787992293
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;7.449989764016664
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;18.193715108205424
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;2.40066110583507
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;8.91759434517462
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;9.104607927703
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;1.1329734796547655
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;4.21471652098694
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;62.65953700130581
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;23.706271970711896
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;11.990390658244223
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;25.977314563899427
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;TERMINATING;21.0
DC0_VM0;INACTIVE;0.0
DC0_VM0;INITIATING;82.76923076923072
DC0_VM0;IDLE;0.0
DC0_VM0;ACTIVE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;TERMINATING;21.0
DC0_VM0;INACTIVE;0.0
DC0_VM0;INITIATING;82.76923076923072
DC0_VM0;IDLE;0.0
DC0_VM0;ACTIVE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;54.020660724476784
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;4.175816221038076
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;15.029716090331476
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;3.3907683640832147
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;5.7175179782025225
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;6.431125473913653
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;5.685743167524379
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;71.89905894242543
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;0.7322545214010461
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;12.077992781726152
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;32.75213206210151
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;4.411435390161387
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;27.121915489856292
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;99.39756007852247
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;12.918273700748614
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;IDLE;28.54119735107429
DC0_VM0;PROCESS;0.7692307692307168
DC0_VM0;TERMINATING;21.0
DC0_VM0;INACTIVE;5.690166990341595
DC0_VM0;INITIATING;82.76923076923094
DC0_VM0;IDLE;0.0
DC0_VM0;ACTIVE;0.0
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;0.0
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;133.06566434437718
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;31.599504938389146
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;5.058773186587132
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;23.021212670074874
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;37.814592860152516
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;36.79861322839179
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;20.998719972490107
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;8.64901163896593
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;48.65207855163635
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;118.36745630910355
DC0_VM0;PROCESS;0.7692307692309441
DC0_VM0;IDLE;8.631004439252592
DC0_VM0;PROCESS;0.7692307692309441
