RBS;Occupancy;Time 
RBS_0;0;-1.0
RBS_1;0;-1.0
RBS_2;0;-1.0
RBS_3;0;-1.0
RBS_4;0;-1.0
RBS_5;0;-1.0
RBS_6;0;-1.0
RBS_7;0;-1.0
RBS_8;0;-1.0
RBS_9;1;1.6417587444002957
RBS_9;1;1.6670121740672605
RBS_9;1;1.7760335076501195
RBS_9;1;1.896793719851314
RBS_9;1;2.367891409210614
RBS_9;1;2.998087818223067
RBS_9;1;3.297625266430379
RBS_9;1;3.4580590276205565
RBS_9;1;4.0074367678151965
RBS_9;1;4.138665845001919
RBS_9;1;4.418039989050215
RBS_9;1;5.10484181069339
RBS_9;1;5.506343494292998
RBS_9;1;5.8770851602492336
RBS_9;1;6.0520304685173105
RBS_9;1;6.212887837198686
RBS_9;1;6.427294904839262
RBS_9;1;6.641450521956051
RBS_9;1;7.271302975863174
RBS_9;1;7.514509782300357
RBS_9;1;7.7707477713593835
RBS_9;1;8.0498604450514
RBS_9;1;8.367707767621416
RBS_9;1;8.698003839007542
RBS_9;1;9.083579459592169
RBS_9;1;9.525758615468913
RBS_9;1;9.930476660083023
RBS_9;1;10.416541677220266
RBS_9;1;10.786664348085672
RBS_9;1;10.953675926523013
RBS_9;1;11.10230896073878
RBS_9;1;11.516032560592807
RBS_9;1;11.572662825131347
RBS_9;1;12.046668452547834
RBS_9;1;12.271588154702501
RBS_9;1;12.761994310499984
RBS_9;1;13.156996579546753
RBS_9;1;13.494199674848838
RBS_9;1;13.513845531787473
RBS_9;1;13.521920852671528
RBS_9;1;14.23532715826477
RBS_9;1;14.338851336732667
RBS_9;1;14.666543796145982
RBS_9;1;14.953709091444232
RBS_9;1;15.215909143570949
RBS_9;1;15.806764207743763
RBS_9;1;15.897362366522035
RBS_9;1;15.915810752993552
RBS_9;1;16.41140093326628
RBS_9;1;17.075204716105944
RBS_9;1;17.232306206849863
RBS_9;1;18.082139756513598
RBS_9;1;18.36453813649517
RBS_9;1;18.823836526978173
RBS_9;1;19.202658333196588
RBS_9;1;19.423254341141597
RBS_9;1;19.63269455030942
RBS_9;1;20.08130157184164
RBS_9;1;20.609003101408312
RBS_9;1;20.94797306137172
RBS_9;1;21.39909864489063
