SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
0;50;0;1;0;0;0.0;0.003;0.001;0.0;5.0;0.003;82.0;
0;50;2;3;0;0;0.0;0.003;0.001;0.0;5.0;0.003;67.72000448282506;
0;50;2;3;0;1;0.0;0.003;0.001;0.0;5.0;0.003;17.829385314658765;
0;50;2;3;0;2;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;3;3;0;0;0.0;0.003;0.001;0.0;5.0;0.003;87.35603130613998;
0;50;3;3;0;1;0.0;0.003;0.001;0.0;5.0;0.003;87.88819557984178;
0;50;3;3;0;2;0.0;0.003;0.001;0.0;5.0;0.003;92.0233235771502;
0;50;4;1;0;0;0.0;0.003;0.001;0.0;5.0;0.003;82.0;
0;50;5;8;0;0;0.0;0.003;0.001;0.0;5.0;0.003;42.38698248257708;
0;50;5;8;0;1;0.0;0.003;0.001;0.0;5.0;0.003;37.53165872870704;
0;50;5;8;0;2;0.0;0.003;0.001;0.0;5.0;0.003;13.034529781069295;
0;50;5;8;0;3;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;5;8;0;4;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;5;8;0;5;0.0;0.003;0.001;0.0;5.0;0.003;3.2802231308684213;
0;50;5;8;0;6;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;5;8;0;7;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;6;1;0;0;0.0;0.003;0.001;0.0;5.0;0.003;82.0;
0;50;7;6;0;0;0.0;0.003;0.001;0.0;5.0;0.003;53.71165110535901;
0;50;7;6;0;1;0.0;0.003;0.001;0.0;5.0;0.003;54.5284421727215;
0;50;7;6;0;2;0.0;0.003;0.001;0.0;5.0;0.003;57.20247321517127;
0;50;7;6;0;3;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;7;6;0;4;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;7;6;0;5;0.0;0.003;0.001;0.0;5.0;0.003;2.50790593079887;
0;50;8;1;0;0;0.0;0.003;0.001;0.0;5.0;0.003;1.3280966588523597;
0;50;9;3;0;0;0.0;0.003;0.001;0.0;5.0;0.003;97.34782306034299;
0;50;9;3;0;1;0.0;0.003;0.001;0.0;5.0;0.003;97.26321914469884;
0;50;9;3;0;2;0.0;0.003;0.001;0.0;5.0;0.003;97.30391631913153;
0;50;10;5;0;0;0.0;0.003;0.001;0.0;5.0;0.003;88.86505136336768;
0;50;10;5;0;1;0.0;0.003;0.001;0.0;5.0;0.003;70.57721062822998;
0;50;10;5;0;2;0.0;0.003;0.001;0.0;5.0;0.003;68.88297875779438;
0;50;10;5;0;3;0.0;0.003;0.001;0.0;5.0;0.003;44.52899650758229;
0;50;10;5;0;4;0.0;0.003;0.001;0.0;5.0;0.003;18.94182481879693;
0;50;11;2;0;0;0.0;0.003;0.001;0.0;5.0;0.003;3.8716657145660065;
