PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
DC9_VM0;0;50;0;23;0;20;0.0;0.003;0.001;0.0;5.86099995594011;0.003;192.1180438242764;
DC9_VM0;0;50;0;23;0;21;0.0;0.003;0.001;0.0;5.86099995594011;0.003;197.6620551393493;
DC9_VM0;0;50;0;23;0;22;0.0;0.003;0.001;0.0;5.86099995594011;0.003;203.28784829436745;
DC9_VM0;0;50;1;567;0;0;0.0;0.003;0.001;0.0;5.86099995594011;0.003;207.70649903818153;
DC9_VM0;0;50;1;567;0;1;0.0;0.003;0.001;0.0;5.86099995594011;0.003;213.1433154089703;
DC9_VM0;0;50;1;567;0;2;0.0;0.003;0.001;0.0;5.86099995594011;0.003;218.92141676806642;
DC9_VM0;0;50;1;567;0;3;0.0;0.003;0.001;0.0;5.86099995594011;0.003;224.41731800882718;
DC9_VM0;0;50;1;567;0;4;0.0;0.003;0.001;0.0;5.86099995594011;0.003;229.81673839317853;
DC9_VM0;0;50;1;567;0;5;0.0;0.003;0.001;0.0;5.86099995594011;0.003;235.04394897970138;
DC9_VM0;0;50;1;567;0;6;0.0;0.003;0.001;0.0;5.86099995594011;0.003;240.12327999322144;
DC9_VM0;0;50;1;567;0;7;0.0;0.003;0.001;0.0;5.86099995594011;0.003;245.90205667368778;
DC9_VM0;0;50;1;567;0;8;0.0;0.003;0.001;0.0;5.86099995594011;0.003;251.3420517135284;
DC9_VM0;0;50;1;567;0;9;0.0;0.003;0.001;0.0;5.86099995594011;0.003;257.13309591943903;
DC9_VM0;0;50;1;567;0;10;0.0;0.003;0.001;0.0;5.86099995594011;0.003;262.6804040138186;
DC9_VM0;0;50;1;567;0;11;0.0;0.003;0.001;0.0;5.86099995594011;0.003;268.34732776980985;
DC9_VM0;0;50;1;567;0;12;0.0;0.003;0.001;0.0;5.86099995594011;0.003;273.9822176249107;
DC9_VM0;0;50;1;567;0;13;0.0;0.003;0.001;0.0;5.86099995594011;0.003;279.64178332752385;
DC9_VM0;0;50;1;567;0;14;0.0;0.003;0.001;0.0;5.86099995594011;0.003;284.8774757203041;
DC9_VM0;0;50;1;567;0;15;0.0;0.003;0.001;0.0;5.86099995594011;0.003;290.7347389294986;
DC9_VM0;0;50;1;567;0;16;0.0;0.003;0.001;0.0;5.86099995594011;0.003;296.5008444304967;
DC9_VM0;0;50;1;567;0;17;0.0;0.003;0.001;0.0;5.86099995594011;0.003;301.89968438669365;
DC9_VM0;0;50;1;567;0;18;0.0;0.003;0.001;0.0;5.86099995594011;0.003;307.71520759668874;
DC9_VM0;0;50;1;567;0;19;0.0;0.003;0.001;0.0;5.86099995594011;0.003;313.342387587714;
DC9_VM0;0;50;1;567;0;20;0.0;0.003;0.001;0.0;5.86099995594011;0.003;318.69279663370173;
DC9_VM0;0;50;1;567;0;21;0.0;0.003;0.001;0.0;5.86099995594011;0.003;323.4481631373245;
DC9_VM0;0;50;1;567;0;22;0.0;0.003;0.001;0.0;5.86099995594011;0.003;329.23529142603735;
DC9_VM0;0;50;1;567;0;23;0.0;0.003;0.001;0.0;5.86099995594011;0.003;334.61886424262667;
DC9_VM0;0;50;1;567;0;24;0.0;0.003;0.001;0.0;5.86099995594011;0.003;340.27421631500806;
DC9_VM0;0;50;1;567;0;25;0.0;0.003;0.001;0.0;5.86099995594011;0.003;345.3758861806697;
DC9_VM0;0;50;1;567;0;26;0.0;0.003;0.001;0.0;5.86099995594011;0.003;350.98442899471746;
DC9_VM0;0;50;1;567;0;27;0.0;0.003;0.001;0.0;5.86099995594011;0.003;356.7500371458029;
DC9_VM0;0;50;1;567;0;28;0.0;0.003;0.001;0.0;5.86099995594011;0.003;362.43114313039496;
DC9_VM0;0;50;1;567;0;29;0.0;0.003;0.001;0.0;5.86099995594011;0.003;367.65620535409914;
DC9_VM0;0;50;1;567;0;30;0.0;0.003;0.001;0.0;5.86099995594011;0.003;373.06835101402004;
DC9_VM0;0;50;1;567;0;31;0.0;0.003;0.001;0.0;5.86099995594011;0.003;378.5240555425139;
DC9_VM0;0;50;1;567;0;32;0.0;0.003;0.001;0.0;5.86099995594011;0.003;383.6834196679694;
DC9_VM0;0;50;1;567;0;33;0.0;0.003;0.001;0.0;5.86099995594011;0.003;389.23966389363636;
DC9_VM0;0;50;1;567;0;34;0.0;0.003;0.001;0.0;5.86099995594011;0.003;395.02519455525305;
DC9_VM0;0;50;1;567;0;35;0.0;0.003;0.001;0.0;5.86099995594011;0.003;400.6451193204087;
DC9_VM0;0;50;1;567;0;36;0.0;0.003;0.001;0.0;5.86099995594011;0.003;405.73142260622853;
DC9_VM0;0;50;1;567;0;37;0.0;0.003;0.001;0.0;5.86099995594011;0.003;411.03465896512625;
DC9_VM0;0;50;1;567;0;38;0.0;0.003;0.001;0.0;5.86099995594011;0.003;416.2862656147988;
DC9_VM0;0;50;1;567;0;39;0.0;0.003;0.001;0.0;5.86099995594011;0.003;421.7746407010013;
DC9_VM0;0;50;1;567;0;40;0.0;0.003;0.001;0.0;5.86099995594011;0.003;427.37446245865135;
DC9_VM0;0;50;1;567;0;41;0.0;0.003;0.001;0.0;5.86099995594011;0.003;432.9416666620118;
DC9_VM0;0;50;1;567;0;42;0.0;0.003;0.001;0.0;5.86099995594011;0.003;438.50291230938524;
DC9_VM0;0;50;1;567;0;43;0.0;0.003;0.001;0.0;5.86099995594011;0.003;444.0644166829444;
DC9_VM0;0;50;1;567;0;44;0.0;0.003;0.001;0.0;5.86099995594011;0.003;449.49292990716964;
DC9_VM0;0;50;1;567;0;45;0.0;0.003;0.001;0.0;5.86099995594011;0.003;455.1777402447497;
DC9_VM0;0;50;1;567;0;46;0.0;0.003;0.001;0.0;5.86099995594011;0.003;460.59977763840504;
DC9_VM0;0;50;1;567;0;47;0.0;0.003;0.001;0.0;5.86099995594011;0.003;466.2219031939871;
DC9_VM0;0;50;1;567;0;48;0.0;0.003;0.001;0.0;5.86099995594011;0.003;471.93581332575536;
DC9_VM0;0;50;1;567;0;49;0.0;0.003;0.001;0.0;5.86099995594011;0.003;477.5531786591488;
DC9_VM0;0;50;1;567;0;50;0.0;0.003;0.001;0.0;5.86099995594011;0.003;483.1270763881731;
DC9_VM0;0;50;1;567;0;51;0.0;0.003;0.001;0.0;5.86099995594011;0.003;488.96140043965096;
DC9_VM0;0;50;1;567;0;52;0.0;0.003;0.001;0.0;5.86099995594011;0.003;494.38348443117286;
DC9_VM0;0;50;1;567;0;53;0.0;0.003;0.001;0.0;5.86099995594011;0.003;499.1990001753036;
DC9_VM0;0;50;1;567;0;54;0.0;0.003;0.001;0.0;5.86099995594011;0.003;504.96386073016447;
DC9_VM0;0;50;1;567;0;55;0.0;0.003;0.001;0.0;5.86099995594011;0.003;510.73216578625403;
DC9_VM0;0;50;1;567;0;56;0.0;0.003;0.001;0.0;5.86099995594011;0.003;516.399927926375;
DC9_VM0;0;50;1;567;0;57;0.0;0.003;0.001;0.0;5.86099995594011;0.003;521.6504774720852;
DC9_VM0;0;50;1;567;0;58;0.0;0.003;0.001;0.0;5.86099995594011;0.003;527.3035427166393;
DC9_VM0;0;50;1;567;0;59;0.0;0.003;0.001;0.0;5.86099995594011;0.003;532.3958931429007;
DC9_VM0;0;50;1;567;0;60;0.0;0.003;0.001;0.0;5.86099995594011;0.003;537.9927608826267;
DC9_VM0;0;50;1;567;0;61;0.0;0.003;0.001;0.0;5.86099995594011;0.003;543.391439201342;
DC9_VM0;0;50;1;567;0;62;0.0;0.003;0.001;0.0;5.86099995594011;0.003;548.9025293187734;
DC9_VM0;0;50;1;567;0;63;0.0;0.003;0.001;0.0;5.86099995594011;0.003;554.7341053029198;
DC9_VM0;0;50;1;567;0;64;0.0;0.003;0.001;0.0;5.86099995594011;0.003;559.984117251228;
DC9_VM0;0;50;1;567;0;65;0.0;0.003;0.001;0.0;5.86099995594011;0.003;565.7713204014976;
DC9_VM0;0;50;1;567;0;66;0.0;0.003;0.001;0.0;5.86099995594011;0.003;571.3857992775156;
DC9_VM0;0;50;1;567;0;67;0.0;0.003;0.001;0.0;5.86099995594011;0.003;577.0198949878128;
DC9_VM0;0;50;1;567;0;68;0.0;0.003;0.001;0.0;5.86099995594011;0.003;582.1334166218433;
DC9_VM0;0;50;1;567;0;69;0.0;0.003;0.001;0.0;5.86099995594011;0.003;587.6319043427457;
DC9_VM0;0;50;1;567;0;70;0.0;0.003;0.001;0.0;5.86099995594011;0.003;592.9007946278501;
DC9_VM0;0;50;1;567;0;71;0.0;0.003;0.001;0.0;5.86099995594011;0.003;598.5126082190474;
DC9_VM0;0;50;1;567;0;72;0.0;0.003;0.001;0.0;5.86099995594011;0.003;604.2737123285948;
DC9_VM0;0;50;1;567;0;73;0.0;0.003;0.001;0.0;5.86099995594011;0.003;610.1237041186969;
DC9_VM0;0;50;1;567;0;74;0.0;0.003;0.001;0.0;5.86099995594011;0.003;615.5398542811737;
DC9_VM0;0;50;1;567;0;75;0.0;0.003;0.001;0.0;5.86099995594011;0.003;621.2235184486744;
DC9_VM0;0;50;1;567;0;76;0.0;0.003;0.001;0.0;5.86099995594011;0.003;626.7853995655014;
DC9_VM0;0;50;1;567;0;77;0.0;0.003;0.001;0.0;5.86099995594011;0.003;632.4194523622331;
DC9_VM0;0;50;1;567;0;78;0.0;0.003;0.001;0.0;5.86099995594011;0.003;637.8361219489523;
DC9_VM0;0;50;1;567;0;79;0.0;0.003;0.001;0.0;5.86099995594011;0.003;643.6195357563531;
DC9_VM0;0;50;1;567;0;80;0.0;0.003;0.001;0.0;5.86099995594011;0.003;649.3610750230923;
DC9_VM0;0;50;1;567;0;81;0.0;0.003;0.001;0.0;5.86099995594011;0.003;654.5838936497562;
DC9_VM0;0;50;1;567;0;82;0.0;0.003;0.001;0.0;5.86099995594011;0.003;660.1681553577112;
DC9_VM0;0;50;1;567;0;83;0.0;0.003;0.001;0.0;5.86099995594011;0.003;665.7050467651774;
DC9_VM0;0;50;1;567;0;84;0.0;0.003;0.001;0.0;5.86099995594011;0.003;671.2159735501325;
DC9_VM0;0;50;1;567;0;85;0.0;0.003;0.001;0.0;5.86099995594011;0.003;676.9502591792564;
DC9_VM0;0;50;1;567;0;86;0.0;0.003;0.001;0.0;5.86099995594011;0.003;682.729385205796;
DC9_VM0;0;50;1;567;0;87;0.0;0.003;0.001;0.0;5.86099995594011;0.003;688.2894388308323;
DC9_VM0;0;50;1;567;0;88;0.0;0.003;0.001;0.0;5.86099995594011;0.003;694.0503205442301;
DC9_VM0;0;50;1;567;0;89;0.0;0.003;0.001;0.0;5.86099995594011;0.003;699.5422392902592;
DC9_VM0;0;50;1;567;0;90;0.0;0.003;0.001;0.0;5.86099995594011;0.003;705.1158687650357;
DC9_VM0;0;50;1;567;0;91;0.0;0.003;0.001;0.0;5.86099995594011;0.003;710.7897014930738;
DC9_VM0;0;50;1;567;0;92;0.0;0.003;0.001;0.0;5.86099995594011;0.003;716.3505969621286;
DC9_VM0;0;50;1;567;0;93;0.0;0.003;0.001;0.0;5.86099995594011;0.003;722.0903283919488;
DC9_VM0;0;50;1;567;0;94;0.0;0.003;0.001;0.0;5.86099995594011;0.003;727.3850210437189;
DC9_VM0;0;50;1;567;0;95;0.0;0.003;0.001;0.0;5.86099995594011;0.003;732.8436985170371;
DC9_VM0;0;50;1;567;0;96;0.0;0.003;0.001;0.0;5.86099995594011;0.003;738.466622233717;
DC9_VM0;0;50;1;567;0;97;0.0;0.003;0.001;0.0;5.86099995594011;0.003;744.1681434045615;
DC9_VM0;0;50;1;567;0;98;0.0;0.003;0.001;0.0;5.86099995594011;0.003;749.3151919289159;
DC9_VM0;0;50;1;567;0;99;0.0;0.003;0.001;0.0;5.86099995594011;0.003;755.1228265145298;
DC9_VM0;0;50;1;567;0;100;0.0;0.003;0.001;0.0;5.86099995594011;0.003;760.2285409299462;
DC9_VM0;0;50;1;567;0;101;0.0;0.003;0.001;0.0;5.86099995594011;0.003;765.7830807504695;
DC9_VM0;0;50;1;567;0;102;0.0;0.003;0.001;0.0;5.86099995594011;0.003;771.4667118059142;
DC9_VM0;0;50;1;567;0;103;0.0;0.003;0.001;0.0;5.86099995594011;0.003;776.8053628772203;
DC9_VM0;0;50;1;567;0;104;0.0;0.003;0.001;0.0;5.86099995594011;0.003;782.5659980104492;
DC9_VM0;0;50;1;567;0;105;0.0;0.003;0.001;0.0;5.86099995594011;0.003;788.3402739275929;
DC9_VM0;0;50;1;567;0;106;0.0;0.003;0.001;0.0;5.86099995594011;0.003;793.9437190050508;
DC9_VM0;0;50;1;567;0;107;0.0;0.003;0.001;0.0;5.86099995594011;0.003;799.5552474425484;
DC9_VM0;0;50;1;567;0;108;0.0;0.003;0.001;0.0;5.86099995594011;0.003;805.012123515738;
DC9_VM0;0;50;1;567;0;109;0.0;0.003;0.001;0.0;5.86099995594011;0.003;810.5128199018478;
DC9_VM0;0;50;1;567;0;110;0.0;0.003;0.001;0.0;5.86099995594011;0.003;816.2016027211341;
DC9_VM0;0;50;1;567;0;111;0.0;0.003;0.001;0.0;5.86099995594011;0.003;821.7813563508038;
DC9_VM0;0;50;1;567;0;112;0.0;0.003;0.001;0.0;5.86099995594011;0.003;827.4201739219634;
DC9_VM0;0;50;1;567;0;113;0.0;0.003;0.001;0.0;5.86099995594011;0.003;832.9990357261895;
DC9_VM0;0;50;1;567;0;114;0.0;0.003;0.001;0.0;5.86099995594011;0.003;838.6798171040157;
DC9_VM0;0;50;1;567;0;115;0.0;0.003;0.001;0.0;5.86099995594011;0.003;844.3446096496926;
DC9_VM0;0;50;1;567;0;116;0.0;0.003;0.001;0.0;5.86099995594011;0.003;849.9292201677954;
DC9_VM0;0;50;1;567;0;117;0.0;0.003;0.001;0.0;5.86099995594011;0.003;855.2322833935506;
DC9_VM0;0;50;1;567;0;118;0.0;0.003;0.001;0.0;5.86099995594011;0.003;860.5443300880072;
DC9_VM0;0;50;1;567;0;119;0.0;0.003;0.001;0.0;5.86099995594011;0.003;866.0190354283783;
DC9_VM0;0;50;1;567;0;120;0.0;0.003;0.001;0.0;5.86099995594011;0.003;871.3967953792929;
DC9_VM0;0;50;1;567;0;121;0.0;0.003;0.001;0.0;5.86099995594011;0.003;876.6718162879572;
DC9_VM0;0;50;1;567;0;122;0.0;0.003;0.001;0.0;5.86099995594011;0.003;882.4305622992115;
DC9_VM0;0;50;1;567;0;123;0.0;0.003;0.001;0.0;5.86099995594011;0.003;888.0169956157242;
DC9_VM0;0;50;1;567;0;124;0.0;0.003;0.001;0.0;5.86099995594011;0.003;893.7015300944312;
DC9_VM0;0;50;1;567;0;125;0.0;0.003;0.001;0.0;5.86099995594011;0.003;899.4659488993066;
DC9_VM0;0;50;1;567;0;126;0.0;0.003;0.001;0.0;5.86099995594011;0.003;904.3751734022167;
DC9_VM0;0;50;1;567;0;127;0.0;0.003;0.001;0.0;5.86099995594011;0.003;909.8760401802065;
DC9_VM0;0;50;1;567;0;128;0.0;0.003;0.001;0.0;5.86099995594011;0.003;915.464056072691;
DC9_VM0;0;50;1;567;0;129;0.0;0.003;0.001;0.0;5.86099995594011;0.003;921.2418208487121;
DC9_VM0;0;50;1;567;0;130;0.0;0.003;0.001;0.0;5.86099995594011;0.003;926.7390737778593;
DC9_VM0;0;50;1;567;0;131;0.0;0.003;0.001;0.0;5.86099995594011;0.003;932.3973362724544;
DC9_VM0;0;50;1;567;0;132;0.0;0.003;0.001;0.0;5.86099995594011;0.003;937.5653054818781;
DC9_VM0;0;50;1;567;0;133;0.0;0.003;0.001;0.0;5.86099995594011;0.003;943.17414077995;
