SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
0;50;0;83;0;33;0.0;0.003;0.001;0.0;5.950468735064062;0.003;268.1524822777306;
0;50;0;83;0;34;0.0;0.003;0.001;0.0;5.950468735064062;0.003;273.61492557732817;
0;50;0;83;0;35;0.0;0.003;0.001;0.0;5.950468735064062;0.003;279.1886661528812;
0;50;0;83;0;36;0.0;0.003;0.001;0.0;5.950468735064062;0.003;284.18746133679497;
0;50;0;83;0;37;0.0;0.003;0.001;0.0;5.950468735064062;0.003;289.70077680451647;
0;50;0;83;0;38;0.0;0.003;0.001;0.0;5.950468735064062;0.003;295.37011739279797;
0;50;0;83;0;39;0.0;0.003;0.001;0.0;5.950468735064062;0.003;301.1984010644637;
0;50;0;83;0;40;0.0;0.003;0.001;0.0;5.950468735064062;0.003;306.8385430887653;
0;50;0;83;0;41;0.0;0.003;0.001;0.0;5.950468735064062;0.003;312.2767599185443;
0;50;0;83;0;42;0.0;0.003;0.001;0.0;5.950468735064062;0.003;317.6730686573786;
0;50;0;83;0;43;0.0;0.003;0.001;0.0;5.950468735064062;0.003;323.2442100324859;
0;50;0;83;0;44;0.0;0.003;0.001;0.0;5.950468735064062;0.003;328.90480642433073;
0;50;0;83;0;45;0.0;0.003;0.001;0.0;5.950468735064062;0.003;334.6606129444942;
0;50;0;83;0;46;0.0;0.003;0.001;0.0;5.950468735064062;0.003;340.43057002969476;
0;50;0;83;0;47;0.0;0.003;0.001;0.0;5.950468735064062;0.003;346.08286266538767;
0;50;0;83;0;48;0.0;0.003;0.001;0.0;5.950468735064062;0.003;351.64142434166683;
0;50;0;83;0;49;0.0;0.003;0.001;0.0;5.950468735064062;0.003;356.9052613052897;
0;50;0;83;0;50;0.0;0.003;0.001;0.0;5.950468735064062;0.003;362.52366055475676;
0;50;0;83;0;51;0.0;0.003;0.001;0.0;5.950468735064062;0.003;367.7466371555908;
0;50;0;83;0;52;0.0;0.003;0.001;0.0;5.950468735064062;0.003;373.1786394693815;
0;50;0;83;0;53;0.0;0.003;0.001;0.0;5.950468735064062;0.003;378.9196323547628;
0;50;0;83;0;54;0.0;0.003;0.001;0.0;5.950468735064062;0.003;384.707968143383;
0;50;0;83;0;55;0.0;0.003;0.001;0.0;5.950468735064062;0.003;390.5555513421688;
0;50;0;83;0;56;0.0;0.003;0.001;0.0;5.950468735064062;0.003;396.4015540278232;
0;50;0;83;0;57;0.0;0.003;0.001;0.0;5.950468735064062;0.003;401.8312637610929;
0;50;0;83;0;58;0.0;0.003;0.001;0.0;5.950468735064062;0.003;407.56230175558034;
0;50;0;83;0;59;0.0;0.003;0.001;0.0;5.950468735064062;0.003;413.435321952826;
0;50;0;83;0;60;0.0;0.003;0.001;0.0;5.950468735064062;0.003;419.0128533576478;
0;50;0;83;0;61;0.0;0.003;0.001;0.0;5.950468735064062;0.003;424.3807571559865;
0;50;0;83;0;62;0.0;0.003;0.001;0.0;5.950468735064062;0.003;430.1739227454199;
0;50;0;83;0;63;0.0;0.003;0.001;0.0;5.950468735064062;0.003;436.0467693667744;
0;50;0;83;0;64;0.0;0.003;0.001;0.0;5.950468735064062;0.003;441.8988564405342;
0;50;0;83;0;65;0.0;0.003;0.001;0.0;5.950468735064062;0.003;447.0952112972094;
0;50;0;83;0;66;0.0;0.003;0.001;0.0;5.950468735064062;0.003;452.441878497395;
0;50;0;83;0;67;0.0;0.003;0.001;0.0;5.950468735064062;0.003;458.0934923100677;
0;50;0;83;0;68;0.0;0.003;0.001;0.0;5.950468735064062;0.003;462.97008863270867;
0;50;0;83;0;69;0.0;0.003;0.001;0.0;5.950468735064062;0.003;468.6571077001601;
0;50;0;83;0;70;0.0;0.003;0.001;0.0;5.950468735064062;0.003;474.5375861832723;
0;50;0;83;0;71;0.0;0.003;0.001;0.0;5.950468735064062;0.003;480.19262483594446;
0;50;0;83;0;72;0.0;0.003;0.001;0.0;5.950468735064062;0.003;486.0358974315542;
0;50;0;83;0;73;0.0;0.003;0.001;0.0;5.950468735064062;0.003;491.9329944803143;
0;50;0;83;0;74;0.0;0.003;0.001;0.0;5.950468735064062;0.003;497.6992141017671;
0;50;0;83;0;75;0.0;0.003;0.001;0.0;5.950468735064062;0.003;503.3044823293484;
0;50;0;83;0;76;0.0;0.003;0.001;0.0;5.950468735064062;0.003;508.7438765887658;
0;50;0;83;0;77;0.0;0.003;0.001;0.0;5.950468735064062;0.003;513.1567903303131;
0;50;0;83;0;78;0.0;0.003;0.001;0.0;5.950468735064062;0.003;518.9832932541879;
0;50;0;83;0;79;0.0;0.003;0.001;0.0;5.950468735064062;0.003;524.8311378815574;
0;50;0;83;0;80;0.0;0.003;0.001;0.0;5.950468735064062;0.003;530.086346854549;
0;50;0;83;0;81;0.0;0.003;0.001;0.0;5.950468735064062;0.003;535.6064965281068;
0;50;0;83;0;82;0.0;0.003;0.001;0.0;5.950468735064062;0.003;541.3310570304723;
0;50;1;839;0;0;0.0;0.003;0.001;0.0;5.950468735064062;0.003;545.7456534273705;
0;50;1;839;0;1;0.0;0.003;0.001;0.0;5.950468735064062;0.003;551.2306944199264;
0;50;1;839;0;2;0.0;0.003;0.001;0.0;5.950468735064062;0.003;557.1623002546389;
0;50;1;839;0;3;0.0;0.003;0.001;0.0;5.950468735064062;0.003;562.4934306516727;
0;50;10;64;0;37;0.0;0.003;0.001;0.0;5.950468735064062;0.003;82.0;
0;50;10;64;0;38;0.0;0.003;0.001;0.0;5.950468735064062;0.003;87.70517721683586;
0;50;10;64;0;39;0.0;0.003;0.001;0.0;5.950468735064062;0.003;93.51425842208141;
0;50;10;64;0;40;0.0;0.003;0.001;0.0;5.950468735064062;0.003;99.28439404450944;
0;50;10;64;0;41;0.0;0.003;0.001;0.0;5.950468735064062;0.003;105.10224410990986;
0;50;10;64;0;42;0.0;0.003;0.001;0.0;5.950468735064062;0.003;110.73942977264983;
0;50;10;64;0;43;0.0;0.003;0.001;0.0;5.950468735064062;0.003;116.39262598165544;
0;50;10;64;0;44;0.0;0.003;0.001;0.0;5.950468735064062;0.003;122.07776925551138;
0;50;10;64;0;45;0.0;0.003;0.001;0.0;5.950468735064062;0.003;127.75199874696091;
0;50;10;64;0;46;0.0;0.003;0.001;0.0;5.950468735064062;0.003;133.59707937321514;
0;50;1;839;1;4;0.0;0.003;0.002;0.01;5.950468735064062;0.003;139.53734997322636;
0;50;1;839;1;5;0.0;0.003;0.002;0.01;5.950468735064062;0.003;145.47781870829044;
0;50;1;839;1;6;0.0;0.003;0.002;0.01;5.950468735064062;0.003;151.41828744335453;
0;50;1;839;1;7;0.0;0.003;0.002;0.01;5.950468735064062;0.003;157.35875617841862;
0;50;1;839;1;8;0.0;0.003;0.002;0.01;5.950468735064062;0.003;163.2992249134827;
0;50;1;839;1;9;0.0;0.003;0.002;0.01;5.950468735064062;0.003;169.2396936485468;
0;50;1;839;1;10;0.0;0.003;0.002;0.01;5.950468735064062;0.003;175.18016238361088;
0;50;1;839;1;11;0.0;0.003;0.002;0.01;5.950468735064062;0.003;181.12063111867496;
0;50;10;64;0;47;0.0;0.003;0.001;0.0;5.950468735064062;0.003;187.06223440166195;
0;50;1;839;1;12;0.0;0.003;0.002;0.01;5.950468735064062;0.003;193.01156858880313;
0;50;1;839;1;13;0.0;0.003;0.002;0.01;5.950468735064062;0.003;198.95203732386722;
0;50;1;839;1;14;0.0;0.003;0.002;0.01;5.950468735064062;0.003;204.8925060589313;
0;50;1;839;1;15;0.0;0.003;0.002;0.01;5.950468735064062;0.003;210.8329747939954;
0;50;1;839;1;16;0.0;0.003;0.002;0.01;5.950468735064062;0.003;216.77344352905948;
0;50;1;839;1;17;0.0;0.003;0.002;0.01;5.950468735064062;0.003;222.71391226412356;
0;50;1;839;1;18;0.0;0.003;0.002;0.01;5.950468735064062;0.003;228.65438099918765;
0;50;1;839;1;19;0.0;0.003;0.002;0.01;5.950468735064062;0.003;234.59484973425174;
0;50;1;839;1;20;0.0;0.003;0.002;0.01;5.950468735064062;0.003;240.53531846931583;
0;50;1;839;1;21;0.0;0.003;0.002;0.01;5.950468735064062;0.003;246.4757872043799;
0;50;1;839;1;22;0.0;0.003;0.002;0.01;5.950468735064062;0.003;252.416255939444;
0;50;1;839;1;23;0.0;0.003;0.002;0.01;5.950468735064062;0.003;258.3567246745081;
0;50;1;839;1;24;0.0;0.003;0.002;0.01;5.950468735064062;0.003;264.2971934095722;
0;50;1;839;1;25;0.0;0.003;0.002;0.01;5.950468735064062;0.003;270.23766214463626;
0;50;1;839;1;26;0.0;0.003;0.002;0.01;5.950468735064062;0.003;276.17813087970035;
0;50;1;839;1;27;0.0;0.003;0.002;0.01;5.950468735064062;0.003;282.11859961476443;
0;50;1;839;1;28;0.0;0.003;0.002;0.01;5.950468735064062;0.003;288.0590683498285;
0;50;1;839;1;29;0.0;0.003;0.002;0.01;5.950468735064062;0.003;293.9995370848926;
0;50;1;839;1;30;0.0;0.003;0.002;0.01;5.950468735064062;0.003;299.9400058199567;
0;50;1;839;1;31;0.0;0.003;0.002;0.01;5.950468735064062;0.003;305.8804745550208;
0;50;1;839;1;32;0.0;0.003;0.002;0.01;5.950468735064062;0.003;311.82094329008487;
0;50;1;839;1;33;0.0;0.003;0.002;0.01;5.950468735064062;0.003;317.76141202514896;
0;50;1;839;1;34;0.0;0.003;0.002;0.01;5.950468735064062;0.003;323.70188076021304;
0;50;1;839;1;35;0.0;0.003;0.002;0.01;5.950468735064062;0.003;329.64234949527713;
0;50;1;839;1;36;0.0;0.003;0.002;0.01;5.950468735064062;0.003;335.5828182303412;
0;50;1;839;1;37;0.0;0.003;0.002;0.01;5.950468735064062;0.003;341.5232869654053;
0;50;1;839;1;38;0.0;0.003;0.002;0.01;5.950468735064062;0.003;347.4637557004694;
0;50;1;839;1;39;0.0;0.003;0.002;0.01;5.950468735064062;0.003;353.4042244355335;
0;50;1;839;1;40;0.0;0.003;0.002;0.01;5.950468735064062;0.003;359.34469317059757;
0;50;1;839;1;41;0.0;0.003;0.002;0.01;5.950468735064062;0.003;365.28516190566165;
0;50;1;839;1;42;0.0;0.003;0.002;0.01;5.950468735064062;0.003;371.22563064072574;
0;50;1;839;1;43;0.0;0.003;0.002;0.01;5.950468735064062;0.003;377.1660993757898;
0;50;1;839;1;44;0.0;0.003;0.002;0.01;5.950468735064062;0.003;383.1065681108539;
0;50;1;839;1;45;0.0;0.003;0.002;0.01;5.950468735064062;0.003;389.047036845918;
0;50;1;839;1;46;0.0;0.003;0.002;0.01;5.950468735064062;0.003;394.9875055809821;
