SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
0;50;12;26;0;2;0.0;0.003;0.001;0.0;10.0;0.003;76.37698449066215;
0;50;12;26;0;3;0.0;0.003;0.001;0.0;10.0;0.003;82.92212244938378;
0;50;12;26;0;4;0.0;0.003;0.001;0.0;10.0;0.003;54.54453988410933;
0;50;12;26;0;5;0.0;0.003;0.001;0.0;10.0;0.003;39.02455400631425;
0;50;12;26;0;6;0.0;0.003;0.001;0.0;10.0;0.003;40.06574661888362;
0;50;12;26;0;7;0.0;0.003;0.001;0.0;10.0;0.003;22.872076325929356;
0;50;12;26;0;8;0.0;0.003;0.001;0.0;10.0;0.003;23.660870296630947;
0;50;12;26;0;9;0.0;0.003;0.001;0.0;10.0;0.003;6.379834975124595;
0;50;12;26;0;10;0.0;0.003;0.001;0.0;10.0;0.003;4.741151919325148;
0;50;12;26;0;11;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;12;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;13;0.0;0.003;0.001;0.0;10.0;0.003;7.557445692593774;
0;50;12;26;0;14;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;15;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;16;0.0;0.003;0.001;0.0;10.0;0.003;1.1925404624253133;
0;50;12;26;0;17;0.0;0.003;0.001;0.0;10.0;0.003;8.428712495106083;
0;50;12;26;0;18;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;19;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;20;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;21;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;22;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;23;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;24;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;12;26;0;25;0.0;0.003;0.001;0.0;10.0;0.003;5.044772264178391;
0;50;13;5;0;0;0.0;0.003;0.001;0.0;10.0;0.003;10.316964640160677;
0;50;13;5;0;1;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;13;5;0;2;0.0;0.003;0.001;0.0;10.0;0.003;7.416996480404578;
0;50;13;5;0;3;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;13;5;0;4;0.0;0.003;0.001;0.0;10.0;0.003;1.9458284531306163;
0;50;14;1;0;0;0.0;0.003;0.001;0.0;10.0;0.003;8.439622633742601;
0;50;15;6;0;0;0.0;0.003;0.001;0.0;10.0;0.003;2.420298748791538;
0;50;15;6;0;1;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;15;6;0;2;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;15;6;0;3;0.0;0.003;0.001;0.0;10.0;0.003;0.7751189366517792;
0;50;15;6;0;4;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;15;6;0;5;0.0;0.003;0.001;0.0;10.0;0.003;0.23909734347489575;
0;50;16;14;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-2689.1761196942784;
0;50;16;14;0;1;0.0;0.003;0.001;0.0;10.0;0.003;65.51807902031624;
0;50;16;14;0;2;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;16;14;0;3;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;16;14;0;4;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;16;14;0;5;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;16;14;0;6;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;16;14;0;7;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;16;14;0;8;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;16;14;0;9;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;16;14;0;10;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;16;14;0;11;0.0;0.003;0.001;0.0;10.0;0.003;6.911229619196547;
0;50;16;14;0;12;0.0;0.003;0.001;0.0;10.0;0.003;8.636901932135515;
0;50;16;14;0;13;0.0;0.003;0.001;0.0;10.0;0.003;16.412102435983343;
0;50;17;8;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-3130.520766943715;
0;50;17;8;0;1;0.0;0.003;0.001;0.0;10.0;0.003;85.68563586443952;
0;50;17;8;0;2;0.0;0.003;0.001;0.0;10.0;0.003;82.87371403137058;
0;50;17;8;0;3;0.0;0.003;0.001;0.0;10.0;0.003;90.420690625715;
0;50;17;8;0;4;0.0;0.003;0.001;0.0;10.0;0.003;87.23169289776024;
0;50;17;8;0;5;0.0;0.003;0.001;0.0;10.0;0.003;7.854923581001003;
0;50;17;8;0;6;0.0;0.003;0.001;0.0;10.0;0.003;4.722401191802874;
0;50;17;8;0;7;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;18;1;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-3348.4276096902754;
0;50;19;1;0;0;0.0;0.003;0.001;0.0;10.0;0.003;76.09382929391268;
0;50;20;2;0;0;0.0;0.003;0.001;0.0;10.0;0.003;8.35769991199777;
0;50;20;2;0;1;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;21;1;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-3559.2930655076166;
0;50;22;5;0;0;0.0;0.003;0.001;0.0;10.0;0.003;69.24017106175415;
0;50;22;5;0;1;0.0;0.003;0.001;0.0;10.0;0.003;60.42710685652128;
0;50;22;5;0;2;0.0;0.003;0.001;0.0;10.0;0.003;61.57531937296517;
0;50;22;5;0;3;0.0;0.003;0.001;0.0;10.0;0.003;65.59314138358559;
0;50;22;5;0;4;0.0;0.003;0.001;0.0;10.0;0.003;59.243810727497475;
0;50;23;1;0;0;0.0;0.003;0.001;0.0;10.0;0.003;61.571556736047114;
0;50;24;31;0;0;0.0;0.003;0.001;0.0;10.0;0.003;55.84013666075225;
0;50;24;31;0;1;0.0;0.003;0.001;0.0;10.0;0.003;63.129623043631;
0;50;24;31;0;2;0.0;0.003;0.001;0.0;10.0;0.003;30.63579423674537;
0;50;24;31;0;3;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;4;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;5;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;6;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;7;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;8;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;9;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;10;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;11;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;12;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;13;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;14;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;15;0.0;0.003;0.001;0.0;10.0;0.003;2.568746107007428;
0;50;24;31;0;16;0.0;0.003;0.001;0.0;10.0;0.003;3.96388718702201;
0;50;24;31;0;17;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;18;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;19;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;20;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;21;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;22;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;23;0.0;0.003;0.001;0.0;10.0;0.003;2.202028886750668;
0;50;24;31;0;24;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;25;0.0;0.003;0.001;0.0;10.0;0.003;2.540771237019726;
0;50;24;31;0;26;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;27;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;28;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;24;31;0;29;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;26;3;0;1;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;26;3;0;2;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;27;3;0;0;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;27;3;0;1;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;27;3;0;2;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;29;19;0;0;0.0;0.003;0.001;0.0;10.0;0.003;1.6618125386476095;
0;50;46;3;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-9683.132144425697;
