SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
0;50;0;5;0;0;0.0;0.003;0.001;0.0;2.0;0.003;73.5904098145155;
0;50;0;5;0;1;0.0;0.003;0.001;0.0;10.0;0.003;8.321001725071142;
0;50;0;5;0;2;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;0;5;0;3;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;0;5;0;4;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;2;10;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-146.51711674398325;
0;50;2;10;0;1;0.0;0.003;0.001;0.0;10.0;0.003;99.56444163974436;
0;50;2;10;0;2;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;2;10;0;3;0.0;0.003;0.001;0.0;10.0;0.003;2.984288398567344;
0;50;2;10;0;4;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;2;10;0;5;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;2;10;0;6;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;2;10;0;7;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;2;10;0;8;0.0;0.003;0.001;0.0;10.0;0.003;7.768952047425614;
0;50;2;10;0;9;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;3;2;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-1026.248836385698;
0;50;3;2;0;1;0.0;0.003;0.001;0.0;10.0;0.003;106.12740502775068;
0;50;4;2;0;0;0.0;0.003;0.001;0.0;10.0;0.003;108.40800754130623;
0;50;4;2;0;1;0.0;0.003;0.001;0.0;10.0;0.003;98.2967479432782;
0;50;5;1;0;0;0.0;0.003;0.001;0.0;10.0;0.003;59.421842608526276;
0;50;6;2;0;0;0.0;0.003;0.001;0.0;10.0;0.003;36.223458119605766;
0;50;6;2;0;1;0.0;0.003;0.001;0.0;10.0;0.003;44.03303903288224;
0;50;7;6;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-1289.6816000398821;
0;50;7;6;0;1;0.0;0.003;0.001;0.0;10.0;0.003;49.46016882985191;
0;50;7;6;0;2;0.0;0.003;0.001;0.0;10.0;0.003;45.8068655330635;
0;50;7;6;0;3;0.0;0.003;0.001;0.0;10.0;0.003;32.236810959575905;
0;50;7;6;0;4;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;7;6;0;5;0.0;0.003;0.001;0.0;10.0;0.003;9.290250352279145;
0;50;8;2;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-1542.4177693570011;
0;50;8;2;0;1;0.0;0.003;0.001;0.0;10.0;0.003;34.026620789367826;
0;50;9;3;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-1793.790438586463;
0;50;9;3;0;1;0.0;0.003;0.001;0.0;10.0;0.003;89.94617406321868;
0;50;9;3;0;2;0.0;0.003;0.001;0.0;10.0;0.003;85.1110845475057;
0;50;10;2;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-1962.1801127204544;
0;50;10;2;0;1;0.0;0.003;0.001;0.0;10.0;0.003;84.44027585878348;
0;50;12;3;0;0;0.0;0.003;0.001;0.0;10.0;0.003;85.22734084903232;
0;50;12;3;0;1;0.0;0.003;0.001;0.0;10.0;0.003;90.66986511483356;
0;50;12;3;0;2;0.0;0.003;0.001;0.0;10.0;0.003;90.36051481109962;
0;50;13;20;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-2096.472747436253;
0;50;13;20;0;1;0.0;0.003;0.001;0.0;10.0;0.003;84.46473790405253;
0;50;13;20;0;2;0.0;0.003;0.001;0.0;10.0;0.003;76.45128802903764;
0;50;13;20;0;3;0.0;0.003;0.001;0.0;10.0;0.003;84.62757482926372;
0;50;13;20;0;4;0.0;0.003;0.001;0.0;10.0;0.003;72.96509913076079;
0;50;13;20;0;5;0.0;0.003;0.001;0.0;10.0;0.003;69.22987132756816;
0;50;13;20;0;6;0.0;0.003;0.001;0.0;10.0;0.003;74.7503090876944;
0;50;13;20;0;7;0.0;0.003;0.001;0.0;10.0;0.003;72.19376398747772;
0;50;13;20;0;8;0.0;0.003;0.001;0.0;10.0;0.003;41.4193999339077;
0;50;13;20;0;9;0.0;0.003;0.001;0.0;10.0;0.003;20.702343283453047;
0;50;13;20;0;10;0.0;0.003;0.001;0.0;10.0;0.003;24.620128532121726;
0;50;13;20;0;11;0.0;0.003;0.001;0.0;10.0;0.003;0.5485075979768226;
0;50;13;20;0;12;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;13;20;0;13;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;13;20;0;14;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;13;20;0;15;0.0;0.003;0.001;0.0;10.0;0.003;2.923968434445669;
0;50;13;20;0;16;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;13;20;0;17;0.0;0.003;0.001;0.0;10.0;0.003;3.477203370297957;
0;50;13;20;0;18;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;13;20;0;19;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
0;50;15;30;0;0;0.0;0.003;0.001;0.0;2.0;0.003;-2650.1551956377607;
0;50;15;30;0;1;0.0;0.003;0.001;0.0;10.0;0.003;68.09025688901693;
0;50;15;30;0;2;0.0;0.003;0.001;0.0;10.0;0.003;0.0;
