RBS;Occupancy;Time 
RBS_0;0;-1.0
RBS_1;0;-1.0
RBS_2;0;-1.0
RBS_3;0;-1.0
RBS_4;0;-1.0
RBS_5;0;-1.0
RBS_6;0;-1.0
RBS_7;0;-1.0
RBS_8;0;-1.0
RBS_9;0;-1.0
RBS_10;0;-1.0
RBS_11;0;-1.0
RBS_12;1;8.409590185484502
RBS_12;1;92.08858846041336
RBS_12;1;160.39684411285705
RBS_12;1;203.9535866953144
RBS_12;1;215.75832334270743
RBS_12;1;228.51711674398325
RBS_12;1;239.19388170296304
RBS_12;1;473.1481642815313
RBS_12;1;480.16387588296396
RBS_12;1;506.5289939889028
RBS_12;1;518.933467390932
RBS_12;1;553.274358777597
RBS_12;1;597.2050325604381
RBS_12;1;599.4360805130125
RBS_12;1;1096.53232539491
RBS_12;1;1108.248836385698
RBS_12;1;1113.4049203671593
RBS_12;1;1121.1243178536038
RBS_12;1;1141.2355774516318
RBS_12;1;1190.1104827863837
RBS_12;1;1223.3088672753042
RBS_12;1;1225.4992863620278
RBS_12;1;1371.6816000398821
RBS_12;1;1414.2214312100302
RBS_12;1;1427.8747345068186
RBS_12;1;1451.4447890803062
RBS_12;1;1548.8950462415116
RBS_12;1;1549.6047958892325
RBS_12;1;1624.4177693570011
RBS_12;1;1682.3911485676333
RBS_12;1;1875.790438586463
RBS_12;1;1877.8442645232444
RBS_12;1;1892.6793540389574
RBS_12;1;2044.1801127204544
RBS_12;1;2051.739836861671
RBS_12;1;2060.952771871422
RBS_12;1;2065.510247605621
RBS_12;1;2075.819597909355
RBS_12;1;2178.472747436253
RBS_12;1;2204.715374816402
RBS_12;1;2222.728824691417
RBS_12;1;2224.5525378911907
RBS_12;1;2246.2150135896936
RBS_12;1;2259.9502413928863
RBS_12;1;2264.42980363276
RBS_12;1;2276.9863487329767
RBS_12;1;2317.7607127865467
RBS_12;1;2348.4777694370014
RBS_12;1;2354.5599841883327
RBS_12;1;2388.6316051224776
RBS_12;1;2403.5089069713345
RBS_12;1;2427.9634675572247
RBS_12;1;2484.207065680949
RBS_12;1;2491.2830972465035
RBS_12;1;2601.390868545889
RBS_12;1;2607.913665175591
RBS_12;1;2642.6831083819748
