User0;1.5357772682879787
User0;1.6379907918426744
User0;2.0956311146357094
User0;2.943654561994581
User0;3.1231335241037423
User0;3.5243323103676856
User0;3.574374914991562
User0;3.908492333657695
User0;4.152605394109583
User0;4.195421202962161
User0;4.77566841533598
User0;5.0600441711161785
User0;5.408398205105609
User0;5.722166910349632
User0;5.870939306582605
User0;6.3597006900784105
User0;6.992784509631589
User0;7.851577371357827
User0;8.158884302448111
User0;8.624873849080567
User0;8.689296615241522
User0;9.059657554908954
User0;9.09997889547903
User0;9.455420457834425
User0;10.948904375474827
User0;11.150962318816505
User0;11.740806441557572
User0;12.402980254313364
User0;12.512861855598477
User0;12.545334918617142
User0;12.644113977663336
User0;12.94980826177763
User0;12.963451925775548
User0;13.295469252641968
User0;13.36265866707179
User0;13.526347856622545
User0;14.16854572030266
User0;14.20457215834609
User0;14.493345613291144
User0;14.851486521829429
User0;15.473563472302208
User0;15.635465986559831
User0;16.00901096691555
User0;16.3705827738415
User0;16.613801031911706
User0;17.14409833242644
User0;17.32375873916159
User0;17.730364298636104
User0;18.35220088020172
User0;18.74021357986239
User0;18.75277733435132
User0;19.118595761298966
User0;19.388053870793463
User0;19.876776907729226
User0;20.358481401548836
User0;21.003711881742777
User0;21.393054937485797
User0;21.438013238135518
User0;21.621155936557614
User0;22.601014253968838
User0;22.860256930653723
User0;23.23365887271827
User0;23.40888860357753
User0;23.779354052456412
User0;24.046467012099995
User0;24.23628800307474
User0;24.90362792175919
User0;25.534247466340567
User0;26.107362802894283
User0;26.937840607576028
User0;27.35191698107637
User0;27.441548834419155
User0;27.683810261825865
User0;27.874307861792662
User0;28.304009245394585
User0;28.46459699495711
User0;29.057732769714814
User0;29.208209492421577
User0;29.403690470065865
User0;29.903155475685455
User0;30.723071166447564
User0;31.044197468656968
User0;31.159779711136576
User0;31.90268983999648
User0;31.94549049873024
User0;32.0214268654309
User0;32.60564402396401
User0;33.05931282279363
User0;33.61466123249514
User0;33.85294612854913
User0;34.342130276595014
User0;34.40958186561494
User0;34.57697238960936
User0;34.80413611440233
User0;35.083499358690794
User0;35.51946912458131
User0;35.84734901110242
User0;36.2766027260469
User0;36.5503732581519
User0;37.04482623658204
User0;37.35875370438412
User0;37.85060181700382
User0;37.90910505999417
User0;37.93881936566948
User0;38.44425933825798
User0;38.71466848416485
User0;38.953112628157776
User0;39.04497465063621
User0;39.86986899435596
User0;40.016491362963606
User0;40.388696139677364
User0;40.73184005493656
User0;41.794243026505754
User0;42.093311910593236
User0;42.652522779398566
User0;43.544692319596564
User0;43.67072095038125
User0;44.04296693724185
User0;45.19941987637462
User0;45.744020687820665
User0;45.78430203378952
User0;46.75232770492
User0;47.22909683871783
User0;47.74819891768658
User0;48.00162802477015
User0;48.072009675808886
User0;48.166832802148456
User0;48.33398119470177
User0;48.74197504046149
User0;49.111823130356235
User0;49.57717671419591
User0;50.156564759298206
User0;50.467820195882986
User0;50.86802517748979
User0;51.2444397367442
User0;51.387393401818514
User0;51.448422744369964
User0;51.53308422817191
User0;51.97270461456674
User0;52.02983907368591
User0;52.34595064436832
User0;52.915278517905996
User0;53.021501815319176
User0;53.179103821662416
User0;53.37567375109065
User0;53.5364549885764
User0;54.038843812267366
User0;54.233014713706986
User0;54.63937536116823
User0;55.9127212365744
