PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
DC11_VM0;0;50;1;125;0;28;0.0;0.003;0.001;0.0;5.86099995594011;0.003;368.91972110637994;
DC11_VM0;0;50;1;125;0;29;0.0;0.003;0.001;0.0;5.86099995594011;0.003;374.29199802538426;
DC11_VM0;0;50;1;125;0;30;0.0;0.003;0.001;0.0;5.86099995594011;0.003;379.6712934875047;
DC11_VM0;0;50;1;125;0;31;0.0;0.003;0.001;0.0;5.86099995594011;0.003;384.88706296325086;
DC11_VM0;0;50;1;125;0;32;0.0;0.003;0.001;0.0;5.86099995594011;0.003;390.35871986344796;
DC11_VM0;0;50;1;125;0;33;0.0;0.003;0.001;0.0;5.86099995594011;0.003;396.1747615187383;
DC11_VM0;0;50;1;125;0;34;0.0;0.003;0.001;0.0;5.86099995594011;0.003;401.8526187762563;
DC11_VM0;0;50;1;125;0;35;0.0;0.003;0.001;0.0;5.86099995594011;0.003;406.73376041478514;
DC11_VM0;0;50;1;125;0;36;0.0;0.003;0.001;0.0;5.86099995594011;0.003;412.33551769404033;
DC11_VM0;0;50;1;125;0;37;0.0;0.003;0.001;0.0;5.86099995594011;0.003;417.8231157079159;
DC11_VM0;0;50;1;125;0;38;0.0;0.003;0.001;0.0;5.86099995594011;0.003;423.50888593299675;
DC11_VM0;0;50;1;125;0;39;0.0;0.003;0.001;0.0;5.86099995594011;0.003;428.9994204400579;
DC11_VM0;0;50;1;125;0;40;0.0;0.003;0.001;0.0;5.86099995594011;0.003;434.59330743635445;
DC11_VM0;0;50;1;125;0;41;0.0;0.003;0.001;0.0;5.86099995594011;0.003;440.2644864013198;
DC11_VM0;0;50;1;125;0;42;0.0;0.003;0.001;0.0;5.86099995594011;0.003;445.4581464385754;
DC11_VM0;0;50;1;125;0;43;0.0;0.003;0.001;0.0;5.86099995594011;0.003;450.68852684993414;
DC11_VM0;0;50;1;125;0;44;0.0;0.003;0.001;0.0;5.86099995594011;0.003;455.9764114693205;
DC11_VM0;0;50;1;125;0;45;0.0;0.003;0.001;0.0;5.86099995594011;0.003;461.0069336205788;
DC11_VM0;0;50;1;125;0;46;0.0;0.003;0.001;0.0;5.86099995594011;0.003;466.4538572030186;
DC11_VM0;0;50;1;125;0;47;0.0;0.003;0.001;0.0;5.86099995594011;0.003;472.2252253056159;
DC11_VM0;0;50;1;125;0;48;0.0;0.003;0.001;0.0;5.86099995594011;0.003;477.8439638341493;
DC11_VM0;0;50;1;125;0;49;0.0;0.003;0.001;0.0;5.86099995594011;0.003;483.51446619012256;
DC11_VM0;0;50;1;125;0;50;0.0;0.003;0.001;0.0;5.86099995594011;0.003;488.9457647624607;
DC11_VM0;0;50;1;125;0;51;0.0;0.003;0.001;0.0;5.86099995594011;0.003;494.6461769688383;
DC11_VM0;0;50;1;125;0;52;0.0;0.003;0.001;0.0;5.86099995594011;0.003;499.9140411500207;
DC11_VM0;0;50;1;125;0;53;0.0;0.003;0.001;0.0;5.86099995594011;0.003;505.624564383254;
DC11_VM0;0;50;1;125;0;54;0.0;0.003;0.001;0.0;5.86099995594011;0.003;511.2900833615498;
DC11_VM0;0;50;1;125;0;55;0.0;0.003;0.001;0.0;5.86099995594011;0.003;516.6516183118703;
DC11_VM0;0;50;1;125;0;56;0.0;0.003;0.001;0.0;5.86099995594011;0.003;521.6927025770483;
DC11_VM0;0;50;1;125;0;57;0.0;0.003;0.001;0.0;5.86099995594011;0.003;527.2325762307789;
DC11_VM0;0;50;1;125;0;58;0.0;0.003;0.001;0.0;5.86099995594011;0.003;532.9779939442394;
DC11_VM0;0;50;1;125;0;59;0.0;0.003;0.001;0.0;5.86099995594011;0.003;538.0960837713196;
DC11_VM0;0;50;1;125;0;60;0.0;0.003;0.001;0.0;5.86099995594011;0.003;543.914283068526;
DC11_VM0;0;50;1;125;0;61;0.0;0.003;0.001;0.0;5.86099995594011;0.003;549.6993466577653;
DC11_VM0;0;50;1;125;0;62;0.0;0.003;0.001;0.0;5.86099995594011;0.003;554.9761294551723;
DC11_VM0;0;50;1;125;0;63;0.0;0.003;0.001;0.0;5.86099995594011;0.003;560.3834606122828;
DC11_VM0;0;50;1;125;0;64;0.0;0.003;0.001;0.0;5.86099995594011;0.003;565.6891121585214;
DC11_VM0;0;50;1;125;0;65;0.0;0.003;0.001;0.0;5.86099995594011;0.003;571.3118272184075;
DC11_VM0;0;50;1;125;0;66;0.0;0.003;0.001;0.0;5.86099995594011;0.003;576.6836430263018;
DC11_VM0;0;50;1;125;0;67;0.0;0.003;0.001;0.0;5.86099995594011;0.003;582.4771913932218;
DC11_VM0;0;50;1;125;0;68;0.0;0.003;0.001;0.0;5.86099995594011;0.003;588.1708008251675;
DC11_VM0;0;50;1;125;0;69;0.0;0.003;0.001;0.0;5.86099995594011;0.003;593.8046370563146;
DC11_VM0;0;50;1;125;0;70;0.0;0.003;0.001;0.0;5.86099995594011;0.003;599.3862737679663;
DC11_VM0;0;50;1;125;0;71;0.0;0.003;0.001;0.0;5.86099995594011;0.003;604.8113039580159;
DC11_VM0;0;50;1;125;0;72;0.0;0.003;0.001;0.0;5.86099995594011;0.003;610.3444240274348;
DC11_VM0;0;50;1;125;0;73;0.0;0.003;0.001;0.0;5.86099995594011;0.003;615.7761702684304;
DC11_VM0;0;50;1;125;0;74;0.0;0.003;0.001;0.0;5.86099995594011;0.003;621.3633996922655;
DC11_VM0;0;50;1;125;0;75;0.0;0.003;0.001;0.0;5.86099995594011;0.003;626.7299466697755;
DC11_VM0;0;50;1;125;0;76;0.0;0.003;0.001;0.0;5.86099995594011;0.003;632.2770191579135;
DC11_VM0;0;50;1;125;0;77;0.0;0.003;0.001;0.0;5.86099995594011;0.003;637.6461710012338;
DC11_VM0;0;50;1;125;0;78;0.0;0.003;0.001;0.0;5.86099995594011;0.003;643.4486677141836;
DC11_VM0;0;50;1;125;0;79;0.0;0.003;0.001;0.0;5.86099995594011;0.003;649.2799533644484;
DC11_VM0;0;50;1;125;0;80;0.0;0.003;0.001;0.0;5.86099995594011;0.003;654.6355133477999;
DC11_VM0;0;50;1;125;0;81;0.0;0.003;0.001;0.0;5.86099995594011;0.003;660.2261041578332;
DC11_VM0;0;50;1;125;0;82;0.0;0.003;0.001;0.0;5.86099995594011;0.003;665.8486599697803;
DC11_VM0;0;50;1;125;0;83;0.0;0.003;0.001;0.0;5.86099995594011;0.003;671.617797903242;
DC11_VM0;0;50;1;125;0;84;0.0;0.003;0.001;0.0;5.86099995594011;0.003;676.6539035154623;
DC11_VM0;0;50;1;125;0;85;0.0;0.003;0.001;0.0;5.86099995594011;0.003;682.3682811027948;
DC11_VM0;0;50;1;125;0;86;0.0;0.003;0.001;0.0;5.86099995594011;0.003;687.8570762820211;
DC11_VM0;0;50;1;125;0;87;0.0;0.003;0.001;0.0;5.86099995594011;0.003;693.374932322702;
DC11_VM0;0;50;1;125;0;88;0.0;0.003;0.001;0.0;5.86099995594011;0.003;698.1735293070728;
DC11_VM0;0;50;1;125;0;89;0.0;0.003;0.001;0.0;5.86099995594011;0.003;703.7354603789255;
DC11_VM0;0;50;1;125;0;90;0.0;0.003;0.001;0.0;5.86099995594011;0.003;709.0372494660603;
DC11_VM0;0;50;1;125;0;91;0.0;0.003;0.001;0.0;5.86099995594011;0.003;714.0060798818023;
DC11_VM0;0;50;1;125;0;92;0.0;0.003;0.001;0.0;5.86099995594011;0.003;719.7410512069578;
DC11_VM0;0;50;1;125;0;93;0.0;0.003;0.001;0.0;5.86099995594011;0.003;725.2298051760372;
DC11_VM0;0;50;1;125;0;94;0.0;0.003;0.001;0.0;5.86099995594011;0.003;729.9343521928446;
DC11_VM0;0;50;1;125;0;95;0.0;0.003;0.001;0.0;5.86099995594011;0.003;735.2507513373386;
DC11_VM0;0;50;1;125;0;96;0.0;0.003;0.001;0.0;5.86099995594011;0.003;741.0714699473098;
DC11_VM0;0;50;1;125;0;97;0.0;0.003;0.001;0.0;5.86099995594011;0.003;745.9644442321194;
DC11_VM0;0;50;1;125;0;98;0.0;0.003;0.001;0.0;5.86099995594011;0.003;751.3486750542617;
DC11_VM0;0;50;1;125;0;99;0.0;0.003;0.001;0.0;5.86099995594011;0.003;756.690572931233;
DC11_VM0;0;50;1;125;0;100;0.0;0.003;0.001;0.0;5.86099995594011;0.003;762.2981437800895;
DC11_VM0;0;50;1;125;0;101;0.0;0.003;0.001;0.0;5.86099995594011;0.003;768.0887620849909;
DC11_VM0;0;50;1;125;0;102;0.0;0.003;0.001;0.0;5.86099995594011;0.003;773.8549389145915;
DC11_VM0;0;50;1;125;0;103;0.0;0.003;0.001;0.0;5.86099995594011;0.003;779.5487904779782;
DC11_VM0;0;50;1;125;0;104;0.0;0.003;0.001;0.0;5.86099995594011;0.003;785.0017965881585;
DC11_VM0;0;50;1;125;0;105;0.0;0.003;0.001;0.0;5.86099995594011;0.003;790.4929484542039;
DC11_VM0;0;50;1;125;0;106;0.0;0.003;0.001;0.0;5.86099995594011;0.003;795.8885948263043;
DC11_VM0;0;50;1;125;0;107;0.0;0.003;0.001;0.0;5.86099995594011;0.003;801.170206737142;
DC11_VM0;0;50;1;125;0;108;0.0;0.003;0.001;0.0;5.86099995594011;0.003;806.7199512564974;
DC11_VM0;0;50;1;125;0;109;0.0;0.003;0.001;0.0;5.86099995594011;0.003;812.1807462308307;
DC11_VM0;0;50;1;125;0;110;0.0;0.003;0.001;0.0;5.86099995594011;0.003;817.6653316275164;
DC11_VM0;0;50;1;125;0;111;0.0;0.003;0.001;0.0;5.86099995594011;0.003;823.3833779183822;
DC11_VM0;0;50;1;125;0;112;0.0;0.003;0.001;0.0;5.86099995594011;0.003;829.1833485317708;
DC11_VM0;0;50;1;125;0;113;0.0;0.003;0.001;0.0;5.86099995594011;0.003;834.9596870039089;
DC11_VM0;0;50;1;125;0;114;0.0;0.003;0.001;0.0;5.86099995594011;0.003;840.3810665734542;
DC11_VM0;0;50;1;125;0;115;0.0;0.003;0.001;0.0;5.86099995594011;0.003;846.1849320702751;
DC11_VM0;0;50;1;125;0;116;0.0;0.003;0.001;0.0;5.86099995594011;0.003;851.7298204555327;
DC11_VM0;0;50;1;125;0;117;0.0;0.003;0.001;0.0;5.86099995594011;0.003;857.0214925379352;
DC11_VM0;0;50;1;125;0;118;0.0;0.003;0.001;0.0;5.86099995594011;0.003;862.7762691964621;
DC11_VM0;0;50;1;125;0;119;0.0;0.003;0.001;0.0;5.86099995594011;0.003;868.4796671460589;
DC11_VM0;0;50;1;125;0;120;0.0;0.003;0.001;0.0;5.86099995594011;0.003;874.1440971725708;
DC11_VM0;0;50;1;125;0;121;0.0;0.003;0.001;0.0;5.86099995594011;0.003;879.8443158910251;
DC11_VM0;0;50;1;125;0;122;0.0;0.003;0.001;0.0;5.86099995594011;0.003;885.2029270232742;
DC11_VM0;0;50;1;125;0;123;0.0;0.003;0.001;0.0;5.86099995594011;0.003;890.8697560777747;
DC11_VM0;0;50;1;125;0;124;0.0;0.003;0.001;0.0;5.86099995594011;0.003;896.3243953862535;
DC11_VM0;0;50;2;130;0;0;0.0;0.003;0.001;0.0;5.86099995594011;0.003;900.9120494667875;
DC11_VM0;0;50;2;130;0;1;0.0;0.003;0.001;0.0;5.86099995594011;0.003;906.5133394997337;
DC11_VM0;0;50;2;130;0;2;0.0;0.003;0.001;0.0;5.86099995594011;0.003;912.0812974037823;
DC11_VM0;0;50;2;130;0;3;0.0;0.003;0.001;0.0;5.86099995594011;0.003;917.8964595128547;
DC11_VM0;0;50;2;130;0;4;0.0;0.003;0.001;0.0;5.86099995594011;0.003;923.2133498751047;
DC11_VM0;0;50;2;130;0;5;0.0;0.003;0.001;0.0;5.86099995594011;0.003;928.6825787832981;
DC11_VM0;0;50;2;130;0;6;0.0;0.003;0.001;0.0;5.86099995594011;0.003;934.4428882882028;
DC11_VM0;0;50;2;130;0;7;0.0;0.003;0.001;0.0;5.86099995594011;0.003;940.0962751655921;
