SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
0;50;0;8;0;0;0.0;0.003;0.001;0.0;5.0;0.003;82.0;
0;50;0;8;0;5;0.0;0.003;0.001;0.0;5.0;0.003;82.0;
0;50;0;8;1;1;0.0;0.003;0.002;0.01;5.0;0.003;71.92789764426516;
0;50;0;8;1;2;0.0;0.003;0.002;0.01;5.0;0.003;76.91789764426517;
0;50;0;8;1;3;0.0;0.003;0.002;0.01;5.0;0.003;81.90789764426518;
0;50;0;8;1;4;0.0;0.003;0.002;0.01;5.0;0.003;86.89789764426519;
0;50;0;8;0;6;0.0;0.003;0.001;0.0;5.0;0.003;36.84434321348556;
0;50;0;8;0;7;0.0;0.003;0.001;0.0;5.0;0.003;30.043108962770646;
0;50;2;2;0;0;0.0;0.003;0.001;0.0;5.0;0.003;3.7249770440211023;
0;50;2;2;0;1;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;3;6;0;0;0.0;0.003;0.001;0.0;5.0;0.003;1.1706122988658763;
0;50;3;6;0;1;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;3;6;0;2;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;3;6;0;3;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;3;6;0;4;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;3;6;0;5;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;4;4;0;0;0.0;0.003;0.001;0.0;5.0;0.003;100.15016298846211;
0;50;4;4;0;1;0.0;0.003;0.001;0.0;5.0;0.003;26.00841003063732;
0;50;4;4;0;2;0.0;0.003;0.001;0.0;5.0;0.003;3.19967112548278;
0;50;4;4;0;3;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;5;7;0;0;0.0;0.003;0.001;0.0;5.0;0.003;82.0;
0;50;5;7;0;1;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;5;7;0;2;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;5;7;0;3;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;5;7;0;4;0.0;0.003;0.001;0.0;5.0;0.003;0.32792085481412414;
0;50;5;7;0;5;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;5;7;0;6;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;6;2;0;0;0.0;0.003;0.001;0.0;5.0;0.003;82.0;
0;50;6;2;0;1;0.0;0.003;0.001;0.0;5.0;0.003;0.0;
0;50;7;6;0;0;0.0;0.003;0.001;0.0;5.0;0.003;82.0;
