SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
0;108;7;27;0;3;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;119;8;37;0;7;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;128;5;38;0;6;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;110;6;2;0;1;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;119;8;37;0;8;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;127;11;9;0;8;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;108;7;27;0;4;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;128;5;38;0;7;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;139;16;20;0;5;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;58;1;22;0;21;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;107;10;18;0;17;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;108;7;27;0;5;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;115;9;12;0;6;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;125;3;17;0;9;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;108;7;27;0;6;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;120;10;7;0;4;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;108;7;27;0;7;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;120;10;7;0;5;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;119;8;37;0;9;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;107;12;5;0;0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;110;7;2;0;0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;143;6;17;0;5;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;115;9;12;0;7;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;115;9;12;0;8;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;143;6;17;0;6;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;125;3;17;0;10;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
0;127;13;2;0;0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;
