RBS;Occupancy;Time 
RBS_0;0;-1.0
RBS_1;1;1.9385513024583618
RBS_1;1;1.9693770678687257
RBS_1;1;2.542689802716325
RBS_1;1;2.745627549748174
RBS_1;1;4.0027189782104
RBS_1;1;4.176374735593843
RBS_1;1;4.678381218479789
RBS_1;1;4.934901185004182
RBS_1;1;5.508006339740535
RBS_1;1;5.820621331825927
RBS_1;1;6.504319823883177
RBS_1;1;6.74156197895832
RBS_1;1;7.1729846048178505
RBS_1;1;7.310442896339852
RBS_1;1;7.404281286603885
RBS_1;1;7.491495946099012
RBS_1;1;7.580530594915926
RBS_1;1;7.7363131882497775
RBS_1;1;8.089736074376603
RBS_1;1;8.178620082981759
RBS_1;1;8.385073210947683
RBS_1;1;8.887551254079632
RBS_1;1;9.113196770421482
RBS_1;1;9.53602797619796
RBS_1;1;10.15545504811342
RBS_1;1;10.34643772190527
RBS_1;1;10.704327282359419
RBS_1;1;10.897705753718784
RBS_1;1;11.031668508471185
RBS_1;1;11.681356751359935
RBS_1;1;11.729338833446525
RBS_1;1;12.341308925911433
RBS_1;1;12.462381293158826
RBS_1;1;12.696202920596814
RBS_1;1;13.545217960962256
RBS_1;1;14.471699617144914
RBS_1;1;14.501570103773027
RBS_1;1;14.747069635795512
RBS_1;1;15.14888379863322
RBS_1;1;15.304283056351482
RBS_1;1;15.34556756319408
RBS_1;1;15.608027230983373
RBS_1;1;16.462167385716903
RBS_1;1;16.58819725549311
RBS_1;1;16.811136911386956
RBS_1;1;17.22547783443684
RBS_1;1;17.769679983186148
RBS_1;1;17.921348131522095
RBS_1;1;18.104219613709873
RBS_1;1;19.107626156045487
RBS_1;1;19.456242713732312
RBS_1;1;19.524454154428202
RBS_1;1;19.643554098700882
RBS_1;1;20.059141932475388
RBS_1;1;20.247650632778814
RBS_1;1;20.399340895138508
RBS_1;1;20.61254932359813
RBS_1;1;20.823860187464682
RBS_1;1;21.35985572453485
RBS_1;1;21.49983641851228
RBS_1;1;21.852609628400398
RBS_1;1;22.036934860453492
RBS_1;1;22.623954960537112
RBS_1;1;23.570831289208027
RBS_1;1;23.944341660907362
RBS_1;1;24.250677053896936
RBS_1;1;25.378113053208605
RBS_1;1;25.6918318077364
RBS_1;1;25.9314929030345
RBS_1;1;26.52021602056769
RBS_1;1;26.719955665612957
RBS_1;1;27.246103450860534
RBS_1;1;27.541870597019138
RBS_1;1;27.783887657453523
RBS_1;1;28.25576772531662
RBS_1;1;28.738866577363268
RBS_1;1;29.378240293364488
RBS_1;1;29.42687150483093
RBS_1;1;29.972132491178712
RBS_1;1;30.25691890132332
RBS_1;1;30.98774167006758
RBS_1;1;31.55734418021598
RBS_1;1;32.34046480708965
RBS_1;1;32.64722956500622
RBS_1;1;33.15355152259704
RBS_1;1;33.36658268867113
RBS_1;1;33.86627705562645
RBS_1;1;34.756096536809544
RBS_1;1;34.89892482001379
RBS_1;1;35.296431947921945
RBS_1;1;35.41474962544241
RBS_1;1;35.50508112898066
RBS_1;1;35.83488849814988
RBS_1;1;36.16593427574414
RBS_1;1;36.394090275106166
RBS_1;1;37.45336884600609
RBS_1;1;37.71578214848545
RBS_1;1;37.82579338926087
RBS_1;1;38.069792466935034
RBS_1;1;38.17635680381373
RBS_1;1;38.28134096644104
RBS_1;1;38.444679358303176
RBS_1;1;38.79088654041838
RBS_1;1;38.94776392811263
RBS_1;1;39.31538714557165
RBS_1;1;39.328736264115136
RBS_1;1;39.670034332034845
RBS_1;1;40.33851561668949
RBS_1;1;40.52916871533895
RBS_1;1;40.88616574885624
RBS_1;1;41.45687022598538
RBS_1;1;41.75392175033553
RBS_1;1;42.385256234290374
RBS_1;1;43.022643411365074
RBS_1;1;43.28159146957494
RBS_1;1;43.542112158385635
RBS_1;1;43.87017235495124
RBS_1;1;44.21144611045283
RBS_1;1;44.2873048335632
RBS_1;1;44.51437991923542
RBS_1;1;44.730583111298884
RBS_1;1;44.807347621433706
