VM name; State; Duration 
DC0_VM0;INACTIVE;1000.0
DC1_VM0;INACTIVE;1.9385513024583618
DC1_VM0;INITIATING;82.00162511142273
DC1_VM0;ACTIVE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
DC1_VM0;IDLE;0.0
DC1_VM0;PROCESS;0.0016251114227259222
